Employee_ID,Weekly_Hours,Projects_Completed,Experience_Years,Performance_Score,Satisfaction_Score,Teamwork_Score,Department,Education_Level,Work_Model,Gender
465,60,5,26,91,75,9,Sales,High School,Hybrid,Male
466,54,4,24,86,87,0,HR,High School,Hybrid,Female
467,49,11,0,58,73,8,Marketing,High School,On-site,Other
468,54,5,20,63,100,5,HR,Master,Remote,Female
469,40,5,28,69,70,10,Marketing,Master,On-site,Female
470,47,8,4,95,50,1,Engineering,Bachelor,Hybrid,Other
471,57,3,26,61,94,2,HR,Master,On-site,Female
472,45,3,6,57,81,3,HR,Master,Hybrid,Other
473,42,6,3,57,52,4,Engineering,Master,On-site,Male
474,55,6,30,94,52,9,Engineering,Master,Hybrid,Female
475,52,4,5,58,67,3,Finance,Bachelor,Hybrid,Female
476,59,6,27,65,89,8,Sales,Bachelor,Hybrid,Female
477,37,7,5,69,30,5,Marketing,High School,Remote,Male
478,56,3,2,88,64,2,Marketing,Bachelor,On-site,Male
479,56,6,7,49,52,8,Marketing,High School,Remote,Female
480,57,11,4,50,98,3,HR,Master,Hybrid,Male
481,57,2,4,91,30,7,Finance,Master,Hybrid,Female
482,53,3,19,51,31,3,Finance,PhD,Remote,Female
483,45,4,4,47,58,2,Sales,Bachelor,Remote,Other
484,41,4,20,78,53,0,Sales,Bachelor,Hybrid,Other
485,50,4,24,46,71,9,Sales,High School,Remote,Male
486,49,4,6,65,55,4,HR,High School,Hybrid,Other
487,46,2,0,86,51,9,Finance,PhD,Hybrid,Male
488,54,4,25,48,77,7,Marketing,Master,Hybrid,Male
489,47,6,2,94,93,8,Engineering,High School,On-site,Male
490,44,4,7,80,40,10,Sales,Bachelor,Remote,Other
491,57,3,24,88,90,1,Finance,Master,Hybrid,Female
492,44,2,7,78,32,2,Finance,High School,Remote,Other
493,48,2,16,73,77,5,HR,Master,Remote,Female
494,46,5,14,74,49,1,Marketing,Master,Hybrid,Other
495,40,7,17,49,54,7,Engineering,High School,Hybrid,Female
496,38,4,2,57,69,0,Finance,Master,Remote,Male
497,35,7,15,94,66,10,Finance,Master,On-site,Female
498,57,4,1,58,33,3,Marketing,Bachelor,Remote,Female
499,40,5,11,51,58,6,Marketing,Master,Hybrid,Female
500,39,4,26,44,87,6,Marketing,High School,Hybrid,Male
501,48,4,11,79,71,10,Engineering,Master,Remote,Other
502,41,4,18,95,82,4,Marketing,Bachelor,On-site,Other
503,52,7,28,56,55,3,Engineering,Bachelor,Remote,Female
504,47,9,27,55,42,5,HR,High School,Hybrid,Other
505,44,7,10,52,86,8,Finance,High School,Hybrid,Other
506,45,5,3,66,91,9,Finance,Master,Hybrid,Male
507,43,4,6,90,46,4,Sales,High School,Hybrid,Male
508,44,6,16,49,78,2,Sales,PhD,On-site,Other
509,35,4,20,80,75,4,Marketing,Master,Hybrid,Other
510,31,8,7,75,94,4,Engineering,Bachelor,Remote,Other
511,32,10,26,62,38,7,Sales,High School,Hybrid,Female
512,54,3,2,98,40,8,Marketing,High School,On-site,Other
513,58,2,29,49,60,10,Engineering,Bachelor,Hybrid,Other
514,35,4,11,51,82,1,HR,High School,Remote,Female
515,42,1,25,97,87,3,HR,High School,Remote,Female
516,34,6,18,65,72,0,Engineering,PhD,On-site,Female
517,57,13,22,83,65,3,Sales,PhD,On-site,Female
518,45,6,13,52,91,10,Finance,High School,Hybrid,Male
519,48,9,11,100,85,3,HR,Master,On-site,Male
520,51,2,30,95,59,0,Engineering,PhD,Remote,Other
521,59,7,12,54,73,8,HR,PhD,Hybrid,Male
522,47,9,20,83,98,5,Marketing,High School,On-site,Other
523,39,3,20,93,37,4,Sales,High School,On-site,Male
524,44,5,22,65,89,1,Engineering,PhD,Hybrid,Female
525,58,3,17,91,92,1,Engineering,High School,Remote,Female
526,38,4,8,90,88,8,Marketing,Bachelor,Hybrid,Female
527,56,4,18,83,83,2,Engineering,High School,Remote,Female
528,37,2,5,51,54,8,Sales,High School,Hybrid,Female
529,59,8,21,60,59,1,HR,PhD,Remote,Other
530,54,3,28,66,41,4,Sales,PhD,On-site,Female
531,40,5,30,68,81,2,Finance,PhD,Hybrid,Female
532,41,1,2,61,49,2,Marketing,High School,Hybrid,Male
533,60,7,13,91,33,1,HR,Master,Remote,Male
534,39,6,15,59,82,7,Sales,Bachelor,Remote,Other
535,30,3,4,95,50,10,Marketing,PhD,Remote,Other
536,31,1,15,55,70,10,Sales,PhD,On-site,Other
537,55,6,9,72,82,1,Sales,PhD,Remote,Male
538,54,5,8,71,61,1,HR,High School,Remote,Male
539,45,6,29,44,66,9,Marketing,High School,Hybrid,Other
540,59,7,6,49,69,2,Engineering,PhD,Remote,Male
541,53,5,10,67,37,8,Finance,High School,Hybrid,Other
542,47,9,4,84,33,0,Sales,PhD,On-site,Female
543,56,6,19,40,92,6,Finance,Master,Remote,Male
544,42,3,8,89,93,1,Finance,PhD,On-site,Other
545,57,3,29,71,81,6,Engineering,Bachelor,Hybrid,Female
546,33,3,4,82,44,5,HR,Bachelor,Hybrid,Other
547,37,5,2,89,69,0,Finance,High School,On-site,Female
548,44,6,9,43,41,5,Engineering,Bachelor,Hybrid,Male
549,50,1,20,75,49,1,Finance,Master,Remote,Other
550,40,5,7,108,49,1,Sales,Master,Remote,Other
551,41,1,30,65,84,3,Marketing,Master,Hybrid,Other
552,32,5,15,43,72,1,Marketing,PhD,Hybrid,Male
553,46,9,9,91,47,6,Sales,PhD,On-site,Other
554,36,4,12,62,86,9,Engineering,Bachelor,On-site,Other
555,45,3,18,57,30,4,Engineering,PhD,Remote,Female
556,42,6,6,43,91,6,Marketing,Master,Remote,Female
557,51,8,18,96,35,10,Marketing,Master,Hybrid,Male
558,41,6,24,69,90,0,Marketing,PhD,Hybrid,Male
559,39,2,8,75,85,10,HR,PhD,On-site,Male
560,43,5,19,95,87,1,Engineering,PhD,Remote,Male
561,33,10,12,100,57,6,Finance,Bachelor,Remote,Male
562,34,3,24,55,69,1,Engineering,Master,Hybrid,Female
563,34,5,2,81,50,9,Marketing,High School,On-site,Other
564,43,11,18,74,100,5,Marketing,High School,Hybrid,Male
565,39,7,9,63,90,10,Finance,Bachelor,On-site,Other
566,51,8,7,69,53,2,Engineering,High School,On-site,Female
567,35,5,7,45,31,0,Finance,Bachelor,Hybrid,Male
568,32,4,5,70,87,10,Engineering,PhD,Hybrid,Female
569,34,5,10,94,60,0,Marketing,PhD,Remote,Female
570,54,7,24,77,91,0,Sales,Bachelor,Remote,Other
571,54,7,10,96,59,9,HR,PhD,On-site,Female
572,56,5,30,63,83,7,Engineering,Master,Remote,Female
573,58,5,7,63,58,4,Sales,Bachelor,Remote,Female
574,49,7,15,99,81,4,Finance,Master,Hybrid,Female
575,56,3,7,84,67,5,Sales,PhD,Hybrid,Female
576,52,4,4,82,77,5,Engineering,Master,On-site,Female
577,49,2,29,69,95,7,Finance,PhD,On-site,Female
578,53,7,11,53,44,1,Finance,Bachelor,Remote,Male
579,58,5,13,68,87,4,HR,High School,Remote,Male
580,37,3,2,91,34,5,Engineering,High School,On-site,Male
581,40,1,11,48,73,9,Engineering,Master,On-site,Male
582,40,6,3,46,100,1,Sales,Bachelor,Remote,Other
583,37,7,1,77,85,7,Engineering,High School,Hybrid,Other
584,49,6,6,59,63,9,Sales,Bachelor,Hybrid,Other
585,36,7,30,71,35,10,Engineering,PhD,Hybrid,Male
586,31,1,13,82,83,5,HR,Master,Remote,Other
587,42,5,12,85,32,0,Finance,High School,On-site,Male
588,55,8,25,56,61,7,Sales,High School,Remote,Male
589,31,4,7,100,72,6,Marketing,Bachelor,Remote,Other
590,58,5,22,47,89,10,Finance,Bachelor,Hybrid,Other
591,49,8,0,72,86,7,Engineering,Master,Hybrid,Male
592,58,8,12,76,45,9,Engineering,Bachelor,On-site,Female
593,51,4,20,90,87,7,Sales,High School,Remote,Male
594,57,2,0,96,86,7,Engineering,Bachelor,On-site,Male
595,56,5,6,57,34,6,Engineering,Bachelor,On-site,Female
596,42,6,16,56,48,9,Sales,High School,Remote,Other
597,52,4,0,92,100,10,HR,Bachelor,On-site,Female
598,39,3,23,64,51,7,Engineering,Bachelor,Hybrid,Other
599,47,3,12,81,98,3,HR,Master,On-site,Female
600,54,1,23,57,38,6,Marketing,High School,On-site,Male
601,37,10,29,43,36,5,HR,PhD,On-site,Female
602,31,5,29,44,47,0,Finance,High School,Hybrid,Other
603,58,6,5,97,68,7,Marketing,PhD,Hybrid,Other
604,40,3,23,78,92,3,Sales,PhD,Remote,Male
605,51,4,2,70,87,1,Finance,Master,Hybrid,Female
606,41,6,1,42,66,8,Sales,Bachelor,Remote,Other
607,44,3,6,89,53,7,Sales,PhD,On-site,Female
608,30,1,4,58,32,9,Finance,Bachelor,Hybrid,Male
609,52,3,24,78,49,7,Sales,PhD,Remote,Male
610,35,12,0,66,92,7,HR,Master,Remote,Female
611,46,7,10,41,87,4,Finance,High School,Hybrid,Other
612,50,9,15,77,76,1,Marketing,Bachelor,On-site,Male
613,33,7,17,65,48,6,Sales,Master,Hybrid,Male
614,36,4,11,99,49,7,Marketing,High School,On-site,Male
615,37,8,17,58,92,8,Sales,High School,On-site,Other
616,49,5,8,57,30,1,Marketing,Master,Remote,Female
617,45,6,24,88,38,0,HR,Bachelor,On-site,Other
618,50,1,29,86,74,3,Engineering,Bachelor,Hybrid,Female
619,52,4,19,71,64,2,Engineering,Bachelor,On-site,Female
620,34,6,19,65,97,1,Engineering,Master,Hybrid,Female
621,58,7,3,89,30,10,Sales,Master,Remote,Male
622,38,7,13,83,86,0,Sales,PhD,On-site,Female
623,53,4,14,79,89,4,Sales,Master,Hybrid,Female
624,58,4,24,75,37,5,Sales,PhD,Remote,Male
625,36,5,16,95,44,8,HR,Master,Hybrid,Male
626,40,5,20,70,64,10,HR,Master,On-site,Other
627,37,11,8,60,93,7,Sales,High School,Hybrid,Female
628,36,6,9,41,55,8,Engineering,Master,Hybrid,Male
629,56,8,21,61,43,4,Sales,High School,Remote,Male
630,41,3,23,96,76,9,Sales,High School,Hybrid,Other
631,60,6,21,53,43,3,Engineering,Master,Hybrid,Other
632,58,2,29,86,70,7,Marketing,Master,Hybrid,Female
633,39,7,11,56,64,2,Engineering,High School,Hybrid,Male
634,43,7,26,70,68,2,Engineering,PhD,Hybrid,Male
635,47,6,10,40,35,6,Sales,Master,On-site,Male
636,59,7,23,96,61,4,HR,High School,Remote,Female
637,31,11,1,88,56,6,Engineering,Bachelor,On-site,Other
638,32,7,1,82,33,5,Finance,Master,On-site,Male
639,44,8,23,62,46,4,Sales,PhD,Remote,Male
640,30,3,21,43,54,2,Sales,Master,Hybrid,Male
641,41,7,12,90,42,5,HR,Bachelor,On-site,Other
642,51,5,24,73,55,3,Finance,High School,Remote,Other
643,34,5,10,87,95,6,HR,Bachelor,Hybrid,Female
644,37,5,24,62,85,6,Finance,Bachelor,Remote,Other
645,35,7,4,67,95,0,HR,PhD,Hybrid,Male
646,51,5,5,68,49,7,Engineering,High School,Hybrid,Other
647,33,11,19,91,87,2,HR,Master,On-site,Male
648,37,6,11,52,38,7,Engineering,Master,Remote,Female
649,53,5,25,90,41,2,Sales,PhD,Remote,Male
650,41,3,9,52,49,2,Engineering,High School,Remote,Other
651,43,9,23,44,41,4,Sales,PhD,On-site,Male
652,32,4,0,99,41,3,Marketing,High School,Hybrid,Female
653,33,1,0,53,82,5,Marketing,High School,Hybrid,Other
654,45,4,25,75,99,7,HR,Master,Hybrid,Other
655,42,4,15,70,94,10,Marketing,Master,On-site,Other
656,58,5,5,65,42,4,Sales,High School,On-site,Other
657,60,6,19,80,50,10,Sales,Master,On-site,Other
658,39,7,27,45,84,0,Marketing,High School,Hybrid,Other
659,30,6,16,66,53,3,Finance,Bachelor,Hybrid,Male
660,31,2,2,96,42,7,Finance,Master,Hybrid,Female
661,60,2,12,45,42,5,Sales,PhD,Hybrid,Other
662,34,5,28,62,96,9,Finance,PhD,Hybrid,Male
663,55,3,25,73,69,5,Engineering,Master,Remote,Other
664,47,2,18,53,98,3,Finance,Bachelor,Hybrid,Other
665,40,3,13,86,63,1,Marketing,Bachelor,Remote,Female
666,51,4,24,47,94,10,Sales,Master,Hybrid,Other
667,31,4,18,96,40,3,Engineering,PhD,Hybrid,Female
668,53,5,18,57,45,4,Marketing,PhD,On-site,Female
669,48,7,27,82,66,7,HR,PhD,Hybrid,Female
670,36,4,0,67,45,10,Finance,High School,On-site,Female
671,33,7,29,81,58,7,HR,PhD,On-site,Female
672,55,2,21,86,55,7,HR,Master,Hybrid,Female
673,56,7,9,57,92,1,Sales,Master,Hybrid,Female
674,59,9,3,58,74,10,Sales,High School,On-site,Other
675,37,5,24,78,100,1,HR,Master,On-site,Male
676,35,4,5,78,86,1,Sales,PhD,Hybrid,Other
677,53,8,28,52,41,9,HR,PhD,Remote,Other
678,42,4,16,71,79,9,Marketing,Master,On-site,Female
679,42,2,17,44,82,4,HR,Bachelor,Remote,Other
680,32,5,2,49,81,7,HR,Master,On-site,Male
681,43,1,11,53,53,5,Sales,Master,Hybrid,Female
682,35,2,18,79,77,1,Finance,Master,On-site,Male
683,38,4,21,56,99,10,Engineering,PhD,Hybrid,Other
684,52,4,12,91,80,3,Sales,High School,On-site,Male
685,48,2,15,80,41,10,Sales,PhD,On-site,Other
686,59,4,0,53,60,9,Sales,Bachelor,Hybrid,Other
687,35,6,17,46,37,4,Sales,High School,Hybrid,Female
688,46,3,8,97,63,2,Engineering,Bachelor,Remote,Male
689,52,7,4,62,91,7,Finance,Bachelor,Remote,Male
690,52,13,10,68,90,9,Engineering,PhD,Hybrid,Female
691,58,3,21,50,84,10,Sales,PhD,On-site,Female
692,56,7,6,78,65,4,Sales,High School,On-site,Male
693,33,4,13,67,47,4,HR,Master,On-site,Other
694,60,9,3,83,59,2,Sales,Master,On-site,Male
695,41,3,20,80,52,6,HR,PhD,Hybrid,Other
696,56,4,24,100,99,1,Finance,High School,On-site,Other
697,30,5,7,62,88,7,Finance,PhD,On-site,Male
698,50,6,2,92,60,5,Marketing,Master,Remote,Other
699,49,6,18,61,96,5,Engineering,High School,On-site,Male
700,31,8,3,56,64,8,Marketing,High School,Remote,Male
701,35,4,12,96,47,9,HR,Master,Remote,Female
702,41,7,26,69,66,7,HR,Bachelor,Hybrid,Male
703,55,6,7,45,86,5,Finance,Master,On-site,Male
704,32,0,13,80,30,6,Engineering,Master,Remote,Male
705,45,6,8,87,76,5,Marketing,High School,Hybrid,Male
706,34,7,26,77,57,5,HR,Bachelor,Hybrid,Male
707,50,4,28,52,46,9,HR,Bachelor,Hybrid,Other
708,31,6,8,63,79,5,Finance,Master,Hybrid,Female
709,60,2,13,84,44,4,Marketing,Bachelor,On-site,Other
710,37,4,14,94,50,4,Sales,Master,On-site,Other
711,31,6,24,43,76,5,Finance,High School,Remote,Other
712,55,3,21,100,80,5,HR,High School,Hybrid,Female
713,44,5,7,84,45,6,Sales,Bachelor,On-site,Female
714,51,2,16,79,81,7,Marketing,Master,Hybrid,Female
715,41,7,20,43,84,4,Marketing,Master,Remote,Male
716,43,4,9,80,39,9,Marketing,PhD,Hybrid,Other
717,40,6,21,92,80,5,HR,High School,Hybrid,Female
718,55,5,27,91,89,5,HR,Master,Hybrid,Male
719,45,4,10,99,61,9,Marketing,PhD,Hybrid,Male
720,48,4,19,73,61,6,Finance,PhD,On-site,Female
721,54,4,27,72,49,6,Marketing,Master,On-site,Female
722,49,4,30,51,97,5,Marketing,Bachelor,On-site,Male
723,54,6,23,74,88,3,Marketing,High School,Remote,Female
724,39,3,10,51,42,6,Engineering,Master,Hybrid,Male
725,60,3,2,65,96,6,Sales,High School,Hybrid,Male
726,58,0,25,89,88,7,Engineering,Bachelor,Hybrid,Male
727,55,7,16,92,52,10,Finance,PhD,Hybrid,Female
728,38,7,28,57,47,0,Engineering,High School,On-site,Male
729,39,5,15,42,81,4,Marketing,High School,Remote,Other
730,54,12,10,73,41,2,Marketing,PhD,On-site,Other
731,58,5,7,87,37,3,HR,Master,On-site,Male
732,55,2,28,53,47,8,Marketing,High School,On-site,Other
733,56,7,5,67,66,8,HR,High School,Remote,Other
734,52,10,10,42,51,3,HR,Bachelor,Hybrid,Female
735,48,5,13,71,76,0,Sales,PhD,Remote,Other
736,48,2,28,83,37,10,HR,PhD,On-site,Female
737,60,7,26,42,79,8,Engineering,High School,Hybrid,Female
738,58,7,14,84,59,10,Finance,Master,Hybrid,Other
739,57,5,24,94,92,8,Sales,High School,On-site,Male
740,47,7,20,63,63,8,Sales,Master,Hybrid,Female
741,30,10,1,80,66,10,Marketing,High School,On-site,Female
742,44,1,7,93,64,5,Sales,PhD,On-site,Other
743,46,3,27,41,99,5,Finance,Bachelor,On-site,Other
744,40,2,4,59,33,9,Sales,Master,Remote,Female
745,31,4,22,51,76,3,Marketing,Master,Hybrid,Other
746,42,7,22,97,76,0,Sales,Master,On-site,Female
747,59,8,5,78,69,9,Marketing,PhD,Remote,Other
748,46,6,27,86,90,1,Engineering,Bachelor,On-site,Female
749,39,7,25,65,34,1,Engineering,Bachelor,On-site,Male
750,53,7,13,58,99,3,Sales,High School,Remote,Other
751,52,7,15,82,56,10,Marketing,High School,Hybrid,Other
752,30,6,19,91,40,5,Finance,Bachelor,Remote,Female
753,35,5,2,54,70,0,Sales,PhD,On-site,Male
754,41,4,15,59,52,2,HR,Master,Remote,Male
755,52,2,13,73,49,2,Marketing,PhD,Hybrid,Other
756,36,4,7,100,88,3,Marketing,Bachelor,Hybrid,Female
757,34,7,23,94,86,10,Engineering,Bachelor,Remote,Female
758,40,3,23,49,36,0,Finance,High School,On-site,Male
759,34,5,7,88,86,5,Marketing,High School,Hybrid,Male
760,49,3,28,75,79,3,Finance,High School,On-site,Male
761,47,5,0,66,30,7,Engineering,Master,Remote,Male
762,43,5,29,43,100,7,Marketing,Master,Remote,Female
763,39,5,14,99,92,8,Marketing,Master,On-site,Male
764,51,7,8,59,63,9,Sales,Bachelor,On-site,Male
765,33,9,29,61,53,7,HR,PhD,Remote,Other
766,45,4,9,68,89,6,Finance,Master,Hybrid,Female
767,42,4,23,85,59,8,Finance,PhD,Hybrid,Other
768,51,4,19,44,38,1,Sales,PhD,Hybrid,Male
769,30,8,25,62,60,4,Engineering,PhD,Remote,Male
770,57,8,13,67,32,2,Finance,PhD,Remote,Female
771,56,6,15,72,53,0,Marketing,High School,Remote,Female
772,55,4,9,73,86,0,Marketing,Master,Remote,Female
773,41,7,20,89,82,2,Engineering,High School,Remote,Male
774,44,6,22,49,30,10,Marketing,Master,Hybrid,Female
775,47,2,0,80,53,8,HR,Master,Remote,Male
776,41,5,1,42,88,5,Engineering,High School,On-site,Male
777,41,6,25,82,61,2,Engineering,Bachelor,On-site,Male
778,59,3,25,85,95,6,HR,High School,Remote,Male
779,47,3,16,50,47,4,HR,High School,Remote,Female
780,32,4,23,95,57,2,Sales,High School,On-site,Female
781,54,3,2,93,30,10,Engineering,Master,Remote,Female
782,30,3,27,67,46,1,Engineering,Master,Remote,Female
783,52,8,26,69,30,10,Sales,PhD,Remote,Male
784,51,5,9,99,57,10,HR,PhD,On-site,Female
785,38,2,8,52,32,1,Marketing,PhD,Hybrid,Male
786,56,1,10,50,33,10,Sales,PhD,Remote,Male
787,49,7,26,76,94,4,Marketing,Bachelor,On-site,Other
788,38,5,24,89,78,0,Engineering,High School,Hybrid,Male
789,56,4,11,86,64,9,Engineering,Bachelor,On-site,Female
790,58,6,14,69,48,3,Finance,Master,Remote,Female
791,39,7,22,69,43,0,Engineering,Bachelor,On-site,Male
792,34,8,3,86,61,0,Sales,High School,Hybrid,Female
793,45,4,20,66,49,4,Sales,High School,Hybrid,Other
794,46,2,23,98,68,7,HR,PhD,Hybrid,Other
795,58,9,25,45,49,1,Engineering,Master,Hybrid,Female
796,53,6,1,89,48,5,Marketing,Bachelor,Hybrid,Male
797,39,4,5,78,86,5,Finance,Master,Hybrid,Other
798,37,3,29,71,56,1,Engineering,Bachelor,Remote,Female
799,50,12,16,95,49,10,HR,Bachelor,Hybrid,Female
800,41,5,2,88,42,3,Marketing,PhD,On-site,Other
801,53,7,29,65,40,6,Engineering,PhD,Hybrid,Other
802,55,4,3,75,71,5,Finance,Master,On-site,Male
803,43,10,18,75,42,7,Sales,PhD,Hybrid,Female
804,32,7,19,88,57,2,Sales,PhD,Remote,Other
805,47,7,12,60,67,9,Engineering,Bachelor,On-site,Male
806,59,6,12,70,61,7,Finance,Bachelor,Hybrid,Female
807,33,5,12,73,78,3,HR,PhD,Hybrid,Male
808,50,3,16,46,44,10,Marketing,Bachelor,Remote,Male
809,47,8,19,57,72,8,Engineering,Bachelor,On-site,Male
810,46,2,2,71,54,9,Sales,Master,Hybrid,Male
811,40,6,22,48,65,0,Engineering,PhD,Hybrid,Female
812,45,4,16,92,43,10,Sales,Bachelor,Remote,Other
813,37,6,22,68,94,2,Engineering,High School,Hybrid,Female
814,36,7,27,57,90,1,Engineering,Bachelor,Remote,Male
815,42,2,5,45,85,3,HR,High School,On-site,Female
816,51,3,9,63,60,5,HR,PhD,Hybrid,Other
817,50,7,24,48,89,3,Engineering,Master,Hybrid,Male
818,44,4,22,79,89,7,Engineering,Master,Hybrid,Female
819,47,8,27,100,84,1,Marketing,Master,On-site,Female
820,56,7,23,82,57,8,Finance,High School,Hybrid,Male
821,58,6,20,41,57,9,Marketing,PhD,Hybrid,Male
822,34,3,16,82,89,6,Finance,High School,On-site,Other
823,37,2,29,47,71,0,Engineering,PhD,Hybrid,Female
824,39,9,15,91,98,3,Sales,Bachelor,On-site,Male
825,44,6,17,95,89,9,HR,Master,Remote,Female
826,53,7,26,49,53,10,Marketing,PhD,On-site,Male
827,60,4,12,52,98,0,Finance,PhD,Remote,Female
828,39,2,13,81,70,10,Engineering,PhD,Remote,Male
829,49,7,26,97,94,8,Engineering,Bachelor,Hybrid,Female
830,55,6,21,46,34,0,Engineering,Master,Hybrid,Other
831,39,6,5,51,98,0,Finance,High School,Remote,Other
832,33,3,3,79,36,5,Engineering,Bachelor,Remote,Male
833,43,8,22,80,90,6,Sales,PhD,Remote,Female
834,48,3,7,74,37,4,Finance,Master,Hybrid,Female
835,59,6,13,92,31,8,Marketing,High School,Hybrid,Other
836,51,8,8,65,49,3,HR,High School,On-site,Male
837,48,1,13,41,78,7,Sales,Master,Hybrid,Female
838,47,4,23,68,75,9,HR,Bachelor,On-site,Female
839,60,3,30,76,74,0,Finance,PhD,Hybrid,Other
840,37,4,18,90,78,8,Sales,PhD,Hybrid,Female
841,41,4,21,84,74,1,HR,Master,Remote,Female
842,35,3,25,60,88,2,HR,Master,Remote,Female
843,57,3,18,62,51,10,Engineering,High School,On-site,Male
844,60,4,3,48,89,2,Engineering,Bachelor,Remote,Female
845,52,7,30,58,61,6,HR,Bachelor,Hybrid,Male
846,57,7,22,50,41,2,Finance,Bachelor,On-site,Female
847,60,5,25,44,68,7,Engineering,High School,Hybrid,Female
848,56,6,23,94,51,7,HR,PhD,On-site,Female
849,58,5,27,63,46,1,Engineering,Bachelor,Hybrid,Other
850,60,5,24,66,53,8,Sales,Master,On-site,Male
851,46,3,4,93,65,8,Finance,PhD,On-site,Female
852,37,7,11,82,37,0,HR,Master,Hybrid,Female
853,43,5,11,69,79,9,Finance,Master,Hybrid,Other
854,46,6,19,88,64,2,Finance,Master,Hybrid,Other
855,38,2,14,56,50,3,Engineering,High School,Remote,Male
856,44,6,26,70,58,5,Sales,High School,Remote,Female
857,46,8,13,79,49,3,HR,Master,On-site,Other
858,38,7,5,50,82,6,HR,High School,Hybrid,Other
859,37,5,28,54,96,0,Sales,Master,On-site,Male
860,38,5,29,80,34,10,Marketing,Bachelor,On-site,Other
861,56,3,30,81,88,4,Sales,Master,On-site,Male
862,58,4,11,50,36,9,Sales,Bachelor,Hybrid,Other
863,51,2,14,85,40,10,Marketing,High School,Remote,Other
864,54,6,14,94,94,1,Engineering,Master,Hybrid,Female
865,30,3,16,75,84,7,Marketing,High School,On-site,Female
866,46,6,24,64,35,2,Marketing,PhD,On-site,Other
867,60,14,19,67,33,6,Finance,Master,On-site,Female
868,32,4,28,64,64,3,Engineering,High School,Remote,Other
869,60,8,10,95,91,7,HR,PhD,Hybrid,Male
870,56,5,19,74,85,10,Finance,Master,Hybrid,Male
871,34,9,11,67,90,1,HR,Master,Hybrid,Male
872,55,7,15,100,100,8,Sales,Bachelor,On-site,Female
873,34,3,19,93,31,7,Finance,PhD,On-site,Female
874,58,2,5,99,97,7,Finance,PhD,Remote,Other
875,60,7,14,75,56,9,Sales,Bachelor,Remote,Other
876,52,4,24,85,36,2,Engineering,Master,Hybrid,Female
877,36,6,18,72,53,3,Sales,Bachelor,On-site,Other
878,52,2,6,81,84,8,Engineering,Bachelor,On-site,Female
879,42,6,24,50,49,0,HR,High School,Remote,Female
880,37,2,6,74,64,3,HR,High School,On-site,Male
881,54,4,11,90,68,3,Sales,Master,Remote,Other
882,40,4,28,65,92,4,Marketing,High School,On-site,Female
883,37,3,5,97,43,0,Engineering,PhD,Remote,Other
884,60,5,4,51,98,10,Marketing,PhD,Remote,Male
885,50,7,9,95,33,3,Marketing,Master,Hybrid,Female
886,50,8,12,85,34,3,Sales,High School,Hybrid,Female
887,50,4,17,95,63,9,HR,Bachelor,Remote,Female
888,40,3,5,59,91,9,Engineering,PhD,On-site,Other
889,38,4,7,47,61,6,Engineering,High School,On-site,Male
890,31,2,5,56,42,10,Finance,High School,Remote,Female
891,32,2,28,93,91,7,Finance,High School,Hybrid,Female
892,49,10,17,66,95,8,Marketing,PhD,On-site,Other
893,30,4,6,93,69,7,Finance,PhD,Hybrid,Female
894,54,5,27,89,59,7,Engineering,Bachelor,Hybrid,Female
895,40,6,25,69,77,6,Engineering,High School,On-site,Other
896,33,7,28,98,62,5,Marketing,Master,On-site,Male
897,34,4,25,57,38,7,Sales,Master,Hybrid,Other
898,51,8,2,74,89,3,Marketing,Bachelor,Hybrid,Male
899,40,11,21,66,46,0,Finance,High School,On-site,Male
900,39,8,16,56,71,2,Engineering,High School,Remote,Male
901,54,6,16,77,38,2,Finance,PhD,Remote,Male
902,50,6,16,67,38,10,Finance,Bachelor,On-site,Male
903,31,7,5,75,32,0,Marketing,PhD,Remote,Other
904,30,1,10,70,40,1,Engineering,PhD,Hybrid,Other
905,58,7,24,67,67,5,Sales,PhD,Hybrid,Female
906,46,7,19,56,36,10,Finance,Bachelor,On-site,Female
907,34,2,24,100,81,5,Engineering,Bachelor,On-site,Other
908,35,8,2,62,44,4,Engineering,PhD,On-site,Male
909,60,6,23,55,44,2,Sales,PhD,Remote,Female
910,31,8,12,47,67,4,Sales,Master,Hybrid,Other
911,34,4,22,56,32,0,Marketing,PhD,Remote,Female
912,30,6,20,67,82,8,Sales,High School,Remote,Male
913,36,3,21,86,46,0,Finance,Master,On-site,Male
914,60,6,23,42,93,1,Engineering,Bachelor,On-site,Other
915,54,4,4,96,87,7,Sales,Master,On-site,Other
916,35,6,0,57,73,1,HR,High School,Hybrid,Male
917,43,6,27,95,76,1,HR,PhD,On-site,Other
