age,months_active,monthly_spend,support_calls,contract_type,has_discount,churn
56,27,154.63,1,mes_a_mes,1,0
49,14,156.45,2,mes_a_mes,0,0
41,14,136.05,0,mes_a_mes,0,0
40,44,51.0,2,mes_a_mes,0,0
49,33,86.8,2,mes_a_mes,0,0
54,33,157.46,0,mes_a_mes,0,0
29,44,191.15,2,mes_a_mes,0,0
66,20,25.0,0,mes_a_mes,0,0
72,53,111.75,2,mes_a_mes,0,1
30,47,69.38,5,1_ano,1,0
40,36,52.82,1,1_ano,0,0
42,7,106.1,2,mes_a_mes,0,1
52,32,125.16,3,mes_a_mes,0,0
58,48,11.86,2,1_ano,1,0
47,3,158.24,1,1_ano,0,0
34,39,165.78,1,1_ano,0,0
66,29,193.45,1,mes_a_mes,0,0
37,24,44.32,0,mes_a_mes,1,0
65,22,122.96,3,mes_a_mes,0,0
42,6,91.06,0,1_ano,0,0
39,48,73.62,1,mes_a_mes,0,0
30,24,117.47,0,mes_a_mes,0,1
36,40,158.65,2,1_ano,1,0
66,23,14.38,2,2_anos,0,0
53,54,194.19,1,1_ano,0,0
29,38,163.88,2,mes_a_mes,0,1
58,10,152.72,1,2_anos,1,0
36,16,154.47,4,1_ano,1,0
29,11,83.92,1,1_ano,0,0
26,32,152.81,1,mes_a_mes,0,0
24,45,83.49,3,2_anos,0,0
45,6,180.75,3,mes_a_mes,0,1
31,24,43.67,4,mes_a_mes,0,1
48,33,65.55,2,mes_a_mes,0,1
69,53,114.75,1,1_ano,0,0
36,51,70.65,2,1_ano,0,0
64,12,90.61,4,2_anos,0,0
33,56,103.56,0,mes_a_mes,0,1
70,27,172.71,1,mes_a_mes,0,1
22,38,109.41,1,1_ano,0,0
52,18,78.87,2,mes_a_mes,0,0
29,45,57.07,2,mes_a_mes,0,1
42,39,87.65,4,mes_a_mes,0,1
69,55,107.99,2,mes_a_mes,0,0
38,13,151.76,1,1_ano,0,0
53,53,33.0,1,mes_a_mes,0,0
70,40,52.11,2,mes_a_mes,0,0
40,30,82.13,1,mes_a_mes,0,1
33,53,78.48,5,1_ano,0,0
74,49,84.43,2,mes_a_mes,1,0
56,41,160.77,2,1_ano,0,0
62,52,71.59,1,2_anos,0,0
70,13,105.36,3,2_anos,1,0
59,34,128.54,1,mes_a_mes,1,0
56,36,54.11,2,mes_a_mes,0,0
31,30,146.55,0,1_ano,0,0
48,25,113.95,0,1_ano,0,0
22,2,94.89,4,2_anos,0,1
52,36,163.86,0,mes_a_mes,1,0
40,18,56.26,0,mes_a_mes,0,1
46,5,177.8,1,mes_a_mes,1,1
60,19,116.6,2,mes_a_mes,0,1
28,42,125.74,3,1_ano,0,0
35,18,176.26,1,mes_a_mes,0,1
64,57,165.34,2,1_ano,1,0
29,32,124.3,4,mes_a_mes,0,1
26,21,153.11,2,2_anos,0,0
27,10,92.33,1,2_anos,1,0
61,37,114.0,1,1_ano,1,0
34,49,21.79,1,mes_a_mes,1,0
55,22,27.07,2,mes_a_mes,0,0
24,13,167.59,2,1_ano,0,0
63,55,21.34,1,2_anos,0,0
30,17,42.19,0,mes_a_mes,1,0
57,9,161.21,2,1_ano,0,0
59,24,10.22,2,mes_a_mes,0,1
26,44,63.66,2,1_ano,0,0
67,14,120.97,2,mes_a_mes,1,0
44,46,123.14,2,mes_a_mes,1,0
19,8,157.66,1,1_ano,0,0
22,55,106.13,1,mes_a_mes,0,1
46,37,106.79,3,2_anos,0,0
54,19,147.81,1,2_anos,0,0
55,28,104.74,2,1_ano,0,0
36,46,125.61,2,1_ano,0,0
25,41,180.58,2,mes_a_mes,0,0
65,30,86.28,5,1_ano,0,0
62,7,83.17,0,2_anos,0,0
18,59,10.67,2,1_ano,0,0
39,58,126.55,4,mes_a_mes,1,1
69,26,15.66,1,1_ano,0,0
34,40,105.79,2,mes_a_mes,0,0
24,46,162.8,1,1_ano,1,0
42,54,114.49,1,2_anos,1,0
62,46,61.23,1,mes_a_mes,1,0
21,11,159.37,0,mes_a_mes,0,1
53,14,61.25,0,mes_a_mes,1,0
23,21,149.28,2,mes_a_mes,0,1
48,8,125.95,0,mes_a_mes,0,1
36,3,42.3,2,mes_a_mes,0,1
61,28,181.98,1,2_anos,0,0
71,29,48.12,0,1_ano,0,0
56,23,198.02,6,mes_a_mes,0,1
44,18,11.39,0,mes_a_mes,0,1
27,35,60.06,2,1_ano,0,0
43,13,47.97,2,mes_a_mes,0,0
36,12,12.66,2,2_anos,0,0
56,47,149.15,1,2_anos,0,0
20,50,141.75,2,mes_a_mes,0,0
62,5,160.55,1,2_anos,0,0
30,39,58.77,2,mes_a_mes,0,1
67,11,94.42,2,mes_a_mes,0,1
45,58,135.23,3,1_ano,1,0
37,59,93.56,1,1_ano,0,0
45,11,142.49,2,1_ano,0,0
25,59,130.45,1,1_ano,0,0
58,47,31.78,2,2_anos,0,0
56,42,158.4,3,2_anos,0,0
18,47,146.93,3,mes_a_mes,1,0
20,31,134.61,0,2_anos,0,0
30,31,39.47,5,1_ano,1,0
45,13,60.92,4,2_anos,0,0
74,14,84.7,0,1_ano,0,0
66,49,63.19,2,2_anos,0,0
42,45,53.28,3,mes_a_mes,1,0
73,42,163.02,1,2_anos,0,0
50,25,131.26,5,mes_a_mes,0,1
55,33,117.44,3,2_anos,0,0
70,33,52.93,1,2_anos,0,0
23,15,184.43,1,mes_a_mes,0,1
61,16,46.32,2,2_anos,0,0
62,44,161.04,4,1_ano,0,0
49,58,193.67,2,2_anos,0,0
62,56,148.15,1,mes_a_mes,1,0
64,38,198.64,2,1_ano,0,0
38,6,133.7,3,mes_a_mes,0,1
33,44,51.32,1,mes_a_mes,1,0
71,25,48.73,2,1_ano,0,0
38,15,71.67,5,mes_a_mes,0,1
28,4,11.35,0,2_anos,0,0
54,56,139.52,2,1_ano,0,0
53,4,61.05,0,mes_a_mes,0,1
52,30,164.88,0,mes_a_mes,0,0
36,34,78.24,0,mes_a_mes,0,0
37,27,101.19,2,mes_a_mes,1,0
74,31,193.48,1,1_ano,1,0
35,56,56.01,3,2_anos,1,0
64,32,147.04,2,mes_a_mes,1,0
58,44,153.47,2,1_ano,1,0
66,39,51.99,2,mes_a_mes,0,1
31,52,105.19,5,mes_a_mes,1,1
32,9,76.54,4,mes_a_mes,0,1
48,41,156.66,4,1_ano,1,0
18,8,128.27,1,mes_a_mes,0,1
70,14,100.44,0,mes_a_mes,1,0
71,33,158.08,2,mes_a_mes,1,0
71,23,54.68,7,mes_a_mes,1,1
20,21,153.19,1,2_anos,1,0
33,55,174.42,1,mes_a_mes,0,1
40,12,176.94,2,1_ano,1,0
74,57,158.9,1,mes_a_mes,0,0
28,2,87.52,1,mes_a_mes,0,1
29,13,196.54,0,1_ano,0,0
27,59,82.12,1,mes_a_mes,0,1
49,4,131.34,0,2_anos,1,0
33,20,40.6,2,2_anos,0,0
25,50,196.29,6,1_ano,0,0
55,51,143.76,1,1_ano,0,0
29,48,153.14,7,2_anos,0,0
41,59,22.5,1,1_ano,0,0
45,14,155.05,2,mes_a_mes,0,1
70,30,157.2,1,mes_a_mes,0,0
25,29,137.64,4,1_ano,1,0
45,8,65.46,3,mes_a_mes,1,1
53,12,103.04,2,mes_a_mes,0,0
43,41,30.98,1,mes_a_mes,0,1
25,38,99.6,3,1_ano,0,0
67,26,56.33,3,mes_a_mes,1,0
45,50,76.33,2,mes_a_mes,1,0
45,2,40.89,2,1_ano,0,0
54,55,53.71,3,1_ano,0,0
58,40,24.55,4,mes_a_mes,1,1
53,56,184.78,3,1_ano,0,0
44,14,110.78,3,mes_a_mes,0,1
71,6,85.38,4,2_anos,1,0
34,42,111.66,3,mes_a_mes,1,0
26,40,129.38,2,mes_a_mes,0,0
50,31,185.16,2,2_anos,1,0
70,17,43.95,3,mes_a_mes,0,0
37,25,66.15,2,mes_a_mes,0,0
30,32,195.4,1,mes_a_mes,0,0
45,12,80.53,2,mes_a_mes,0,1
65,49,14.29,1,1_ano,1,0
46,13,38.05,0,1_ano,0,0
30,19,15.0,1,mes_a_mes,1,0
63,44,198.09,1,2_anos,1,0
52,48,62.99,2,1_ano,0,0
23,25,185.47,5,1_ano,0,0
35,31,199.22,1,mes_a_mes,1,0
68,59,123.97,2,mes_a_mes,0,1
22,37,16.31,1,mes_a_mes,0,0
64,25,25.5,4,mes_a_mes,0,1
42,16,101.5,0,1_ano,0,0
19,57,87.17,1,mes_a_mes,0,1
27,38,125.17,3,mes_a_mes,1,0
73,43,93.38,1,mes_a_mes,0,1
47,49,187.47,1,mes_a_mes,0,0
67,58,111.6,2,1_ano,1,0
62,23,141.81,0,2_anos,1,0
22,14,180.33,1,mes_a_mes,0,0
72,6,37.91,3,mes_a_mes,0,1
73,25,53.65,3,2_anos,0,0
50,23,30.39,3,1_ano,0,0
71,43,36.53,1,mes_a_mes,0,0
18,12,107.39,3,mes_a_mes,0,0
35,13,71.02,0,1_ano,0,0
49,36,90.4,3,1_ano,0,0
64,39,196.67,3,mes_a_mes,1,0
66,34,39.77,1,mes_a_mes,0,1
28,6,112.75,1,1_ano,0,0
38,38,28.79,4,1_ano,0,0
43,50,70.51,0,mes_a_mes,0,1
42,52,110.23,4,2_anos,0,0
39,40,189.86,1,mes_a_mes,1,0
44,8,84.33,3,mes_a_mes,1,1
66,8,22.33,1,mes_a_mes,0,1
30,40,83.75,2,1_ano,0,0
50,33,37.69,1,2_anos,1,0
51,34,53.7,1,mes_a_mes,1,0
58,44,127.44,2,mes_a_mes,0,1
52,15,22.81,2,1_ano,1,0
18,36,98.3,1,mes_a_mes,0,0
38,57,125.8,1,mes_a_mes,0,0
65,35,90.15,4,2_anos,0,0
72,46,13.63,1,1_ano,1,0
23,22,197.25,2,mes_a_mes,1,0
45,23,79.75,2,mes_a_mes,1,0
34,40,157.93,0,mes_a_mes,0,1
22,45,71.87,2,mes_a_mes,1,0
48,55,100.25,0,mes_a_mes,0,1
22,51,83.81,1,mes_a_mes,0,0
55,22,75.08,2,mes_a_mes,0,1
20,5,14.15,3,mes_a_mes,1,1
70,31,78.4,0,1_ano,0,0
40,13,179.0,1,1_ano,1,0
54,28,141.17,2,1_ano,0,0
70,58,37.63,0,mes_a_mes,0,0
54,20,122.32,3,mes_a_mes,0,1
27,33,179.52,1,2_anos,1,0
27,16,143.01,3,mes_a_mes,0,1
36,29,38.25,4,1_ano,1,0
34,23,174.89,3,mes_a_mes,0,1
38,24,67.29,1,1_ano,1,0
31,34,96.27,3,1_ano,0,0
26,7,109.97,1,1_ano,0,0
63,38,171.6,1,2_anos,0,0
18,37,187.01,1,2_anos,0,0
68,4,186.63,3,mes_a_mes,0,1
62,34,11.51,0,mes_a_mes,1,0
30,42,185.16,2,mes_a_mes,1,0
21,22,20.33,0,mes_a_mes,0,1
18,5,60.5,3,mes_a_mes,1,1
66,50,107.85,5,2_anos,1,0
57,42,101.19,2,mes_a_mes,0,0
49,23,124.89,1,2_anos,1,0
51,54,101.09,3,mes_a_mes,0,1
45,15,187.53,2,mes_a_mes,0,0
48,31,55.7,2,mes_a_mes,0,0
25,59,62.06,2,1_ano,1,0
56,9,184.94,3,mes_a_mes,0,1
43,43,24.58,4,mes_a_mes,0,1
51,58,125.82,1,2_anos,0,0
71,53,139.53,1,1_ano,0,0
71,25,106.05,3,mes_a_mes,0,0
20,25,141.9,0,mes_a_mes,1,0
67,49,42.82,3,mes_a_mes,0,1
29,21,172.0,1,1_ano,0,0
18,9,36.6,0,2_anos,0,0
71,55,86.15,1,mes_a_mes,0,0
61,48,24.3,0,mes_a_mes,0,1
22,38,113.59,0,2_anos,0,0
47,22,137.25,2,mes_a_mes,0,1
47,43,188.83,2,1_ano,0,0
74,23,150.47,1,mes_a_mes,0,0
34,49,112.81,0,2_anos,0,0
65,4,187.2,4,mes_a_mes,1,1
64,29,100.9,1,mes_a_mes,0,0
40,15,116.63,3,mes_a_mes,0,1
32,1,123.26,1,mes_a_mes,0,1
54,54,87.9,0,2_anos,1,0
38,30,169.31,0,mes_a_mes,1,0
31,29,45.18,1,1_ano,1,0
19,20,115.42,2,1_ano,1,0
28,33,147.22,1,mes_a_mes,0,1
68,41,181.76,2,mes_a_mes,1,0
56,44,177.94,2,1_ano,0,0
55,36,106.66,2,1_ano,0,0
51,22,132.2,1,1_ano,1,0
55,13,84.91,3,mes_a_mes,0,0
67,7,98.95,1,1_ano,1,0
51,8,182.19,2,mes_a_mes,1,1
35,28,186.83,0,1_ano,1,0
47,45,180.13,5,mes_a_mes,0,1
32,43,36.29,3,1_ano,0,0
44,9,171.52,6,mes_a_mes,1,1
68,25,190.19,1,mes_a_mes,1,0
51,56,78.64,1,mes_a_mes,0,1
69,16,108.54,1,1_ano,0,0
74,10,158.03,0,mes_a_mes,0,1
55,11,116.79,4,mes_a_mes,0,1
50,31,198.76,0,1_ano,1,0
41,12,96.59,2,mes_a_mes,0,0
32,31,145.65,4,mes_a_mes,0,1
47,14,160.59,3,mes_a_mes,0,1
72,51,103.88,2,mes_a_mes,1,0
59,44,172.83,1,mes_a_mes,0,0
68,32,113.77,2,mes_a_mes,1,0
34,50,88.21,2,2_anos,1,0
22,53,30.49,1,mes_a_mes,0,0
46,17,84.75,2,mes_a_mes,0,0
21,35,149.45,2,1_ano,1,0
27,1,185.04,0,2_anos,0,0
73,29,57.82,0,mes_a_mes,1,0
34,51,77.49,5,1_ano,0,0
27,4,39.25,1,mes_a_mes,0,1
34,23,141.24,7,mes_a_mes,1,1
37,28,192.44,1,1_ano,0,0
41,16,131.78,4,mes_a_mes,0,1
22,12,127.24,2,1_ano,0,0
51,53,115.16,0,2_anos,0,0
23,21,26.81,4,mes_a_mes,1,1
70,45,148.61,2,mes_a_mes,1,0
19,17,124.39,2,1_ano,1,0
30,40,135.68,1,mes_a_mes,1,0
60,13,180.77,0,mes_a_mes,1,0
60,52,158.95,1,mes_a_mes,1,0
65,58,158.37,3,mes_a_mes,0,1
28,32,186.16,2,1_ano,0,0
68,37,198.09,4,mes_a_mes,1,1
64,50,120.44,0,mes_a_mes,1,0
74,15,30.69,0,mes_a_mes,1,0
40,12,97.23,3,1_ano,0,0
72,49,159.64,1,1_ano,1,0
33,57,15.27,4,mes_a_mes,0,1
48,15,20.81,3,mes_a_mes,0,1
28,34,22.76,3,mes_a_mes,0,1
71,6,148.9,1,mes_a_mes,0,1
33,17,105.22,5,2_anos,0,0
25,48,80.09,1,2_anos,0,0
21,49,30.07,1,mes_a_mes,1,0
57,57,149.13,2,mes_a_mes,1,0
21,20,70.99,0,mes_a_mes,0,0
73,9,60.41,1,2_anos,0,0
42,59,133.94,1,mes_a_mes,0,1
20,5,116.21,0,1_ano,0,0
49,23,78.86,5,mes_a_mes,1,1
20,33,131.88,4,1_ano,0,0
44,38,61.53,0,2_anos,1,0
46,56,161.02,1,1_ano,0,0
49,14,53.57,2,1_ano,0,0
67,17,40.18,3,mes_a_mes,1,0
68,57,158.66,3,1_ano,1,0
36,19,144.5,4,mes_a_mes,0,1
38,33,44.7,4,1_ano,0,0
22,1,32.09,2,2_anos,0,0
35,13,169.3,1,1_ano,0,0
45,46,157.55,5,mes_a_mes,0,1
59,27,72.18,1,2_anos,0,0
39,6,135.06,6,1_ano,1,0
38,59,33.59,3,mes_a_mes,0,0
23,6,106.34,1,1_ano,1,0
18,33,13.56,1,1_ano,1,0
22,30,84.4,2,mes_a_mes,1,0
58,46,24.22,4,1_ano,0,0
29,35,100.28,1,2_anos,0,0
43,23,90.12,1,mes_a_mes,0,1
63,10,94.43,4,mes_a_mes,1,1
51,51,18.61,0,mes_a_mes,0,0
66,19,78.71,1,1_ano,0,0
31,51,153.73,3,mes_a_mes,0,0
43,28,80.09,2,mes_a_mes,0,1
62,23,145.88,0,mes_a_mes,0,1
44,4,80.2,1,2_anos,1,0
26,20,90.42,2,mes_a_mes,1,0
43,19,117.14,1,1_ano,1,0
74,42,190.63,0,mes_a_mes,0,0
64,27,30.68,1,1_ano,1,0
74,57,16.25,3,mes_a_mes,0,0
39,34,125.51,0,mes_a_mes,0,0
64,4,190.33,3,mes_a_mes,0,1
73,56,198.05,3,mes_a_mes,0,0
47,38,101.99,2,mes_a_mes,0,1
60,7,98.94,1,mes_a_mes,1,1
65,48,132.54,4,mes_a_mes,0,1
34,7,115.57,1,mes_a_mes,0,1
43,50,130.48,3,mes_a_mes,0,0
53,52,176.06,1,2_anos,1,0
18,26,151.8,3,mes_a_mes,0,0
25,26,104.41,2,2_anos,0,0
66,54,97.75,2,mes_a_mes,0,0
52,19,131.52,3,mes_a_mes,0,0
69,9,96.58,0,mes_a_mes,0,1
32,20,96.98,2,mes_a_mes,0,0
64,42,13.1,3,1_ano,0,0
73,45,43.07,2,mes_a_mes,1,0
39,50,102.82,4,mes_a_mes,1,1
31,16,166.3,5,mes_a_mes,0,1
43,54,62.96,3,2_anos,1,0
45,17,109.3,0,2_anos,1,0
40,22,75.54,0,mes_a_mes,0,1
31,13,29.91,1,mes_a_mes,0,0
41,12,192.08,3,mes_a_mes,0,0
19,10,172.39,1,mes_a_mes,1,1
62,1,24.91,1,mes_a_mes,1,1
43,32,146.76,3,mes_a_mes,0,0
31,30,76.04,3,mes_a_mes,1,0
73,8,199.02,0,mes_a_mes,0,1
68,21,67.46,2,mes_a_mes,1,0
24,22,55.36,2,mes_a_mes,0,0
20,18,117.9,3,1_ano,0,0
64,2,168.67,1,1_ano,1,0
40,48,46.58,1,mes_a_mes,1,0
63,44,144.79,1,mes_a_mes,0,0
60,9,21.67,1,mes_a_mes,0,1
64,3,184.6,4,mes_a_mes,0,1
62,54,25.4,2,mes_a_mes,0,1
35,26,183.7,2,1_ano,1,0
55,21,103.25,4,1_ano,0,0
52,30,95.14,2,mes_a_mes,0,0
68,28,194.93,1,1_ano,0,0
32,36,198.17,1,mes_a_mes,0,0
42,26,133.53,8,mes_a_mes,1,1
72,34,34.15,0,1_ano,0,0
54,8,106.17,3,1_ano,0,0
45,10,110.54,4,mes_a_mes,0,1
27,48,107.74,4,1_ano,0,0
56,55,118.2,2,mes_a_mes,0,1
74,43,13.56,2,mes_a_mes,1,0
34,50,145.13,2,2_anos,1,0
56,54,145.35,4,1_ano,1,0
39,14,31.94,2,mes_a_mes,0,0
43,40,118.35,1,mes_a_mes,0,1
61,55,117.99,2,mes_a_mes,0,1
42,15,139.67,2,mes_a_mes,0,1
34,17,26.23,2,mes_a_mes,1,0
30,53,129.04,0,1_ano,0,0
37,18,63.34,1,2_anos,0,0
42,32,106.33,7,1_ano,0,0
21,38,156.93,1,mes_a_mes,0,0
27,23,144.07,3,2_anos,0,0
20,46,32.59,1,2_anos,1,0
58,23,122.33,3,1_ano,0,0
62,35,194.13,5,mes_a_mes,1,1
35,39,39.79,1,mes_a_mes,0,0
64,15,172.05,1,2_anos,0,0
53,53,143.48,3,mes_a_mes,0,0
64,24,157.06,3,mes_a_mes,0,1
39,28,63.57,3,1_ano,0,0
51,16,64.7,1,mes_a_mes,0,0
64,16,182.14,2,2_anos,0,0
25,40,78.37,4,mes_a_mes,1,1
57,39,21.97,3,mes_a_mes,0,1
66,6,124.11,4,1_ano,1,0
61,2,33.72,4,mes_a_mes,0,1
36,54,161.35,2,1_ano,1,0
59,13,131.93,1,mes_a_mes,0,0
58,44,176.2,2,mes_a_mes,0,0
54,47,159.12,2,mes_a_mes,1,0
23,59,31.3,1,1_ano,1,0
69,9,82.4,2,mes_a_mes,1,1
43,34,157.17,9,mes_a_mes,1,1
51,17,89.29,2,mes_a_mes,0,1
73,27,194.75,3,2_anos,1,0
62,29,149.79,2,mes_a_mes,0,1
23,37,12.94,1,1_ano,0,0
54,43,177.2,1,mes_a_mes,0,0
74,22,29.15,1,mes_a_mes,0,1
50,51,36.7,2,mes_a_mes,0,1
70,24,149.55,2,1_ano,1,0
39,7,174.34,1,1_ano,0,0
38,34,111.91,4,2_anos,0,0
23,48,64.92,0,mes_a_mes,1,0
23,12,76.75,1,2_anos,0,0
72,23,75.15,4,mes_a_mes,1,1
65,15,72.07,2,1_ano,0,0
21,33,56.15,2,mes_a_mes,0,1
47,57,125.68,2,1_ano,1,0
28,13,181.08,4,2_anos,0,0
47,23,68.35,3,mes_a_mes,0,0
48,38,45.47,4,mes_a_mes,0,1
41,32,169.33,3,1_ano,1,0
72,45,150.94,1,2_anos,0,0
26,50,186.86,1,1_ano,0,0
72,35,41.45,4,2_anos,0,0
20,1,37.41,1,1_ano,1,0
68,47,112.87,0,1_ano,0,0
48,58,126.74,0,mes_a_mes,0,0
57,45,101.23,4,mes_a_mes,0,1
54,5,123.8,1,1_ano,0,0
53,57,44.27,1,mes_a_mes,1,0
41,13,101.13,2,1_ano,1,0
48,54,135.04,3,2_anos,1,0
23,5,92.21,3,mes_a_mes,0,1
19,32,139.09,2,mes_a_mes,0,0
37,51,95.73,3,mes_a_mes,1,0
45,21,73.38,0,mes_a_mes,1,0
28,24,67.68,1,mes_a_mes,0,1
21,18,88.07,2,1_ano,0,0
32,21,14.39,2,1_ano,0,0
23,54,137.02,2,1_ano,0,0
71,10,170.57,3,mes_a_mes,1,1
66,24,77.38,4,mes_a_mes,0,1
47,40,18.75,1,1_ano,0,0
73,47,197.49,2,mes_a_mes,0,1
55,21,60.1,1,1_ano,1,0
68,25,34.06,5,2_anos,0,0
74,52,80.25,1,mes_a_mes,0,1
19,57,150.33,2,mes_a_mes,0,0
32,59,65.84,0,mes_a_mes,0,0
28,23,119.19,2,mes_a_mes,0,0
25,22,88.96,0,mes_a_mes,1,0
43,4,32.38,3,mes_a_mes,0,1
68,34,72.75,3,mes_a_mes,0,1
62,56,147.73,1,mes_a_mes,1,0
61,6,126.28,4,mes_a_mes,0,1
22,28,32.76,3,1_ano,0,0
23,31,41.03,1,2_anos,0,0
43,35,131.74,1,mes_a_mes,0,0
71,39,164.55,2,mes_a_mes,1,0
21,42,76.4,3,mes_a_mes,0,1
36,23,123.11,4,mes_a_mes,0,1
37,6,42.42,4,mes_a_mes,0,1
50,16,69.16,6,mes_a_mes,0,1
37,2,13.85,3,2_anos,0,0
66,24,155.97,1,1_ano,1,0
29,17,86.19,1,mes_a_mes,0,1
64,45,165.06,3,mes_a_mes,0,1
18,1,144.59,2,mes_a_mes,0,1
43,6,167.46,3,1_ano,0,0
31,5,64.28,1,mes_a_mes,0,1
55,57,45.17,3,mes_a_mes,0,1
54,45,194.66,1,mes_a_mes,1,0
28,55,146.29,1,mes_a_mes,0,1
53,50,168.47,4,mes_a_mes,0,1
30,29,12.5,2,mes_a_mes,0,1
60,12,77.35,0,1_ano,0,0
20,39,151.14,0,mes_a_mes,0,0
50,47,24.82,3,2_anos,0,0
23,3,117.79,0,1_ano,0,0
67,48,91.52,1,2_anos,0,0
73,1,13.35,1,2_anos,1,0
27,27,54.84,4,1_ano,0,0
22,48,64.11,4,mes_a_mes,1,1
40,24,31.25,4,mes_a_mes,1,1
27,44,129.99,1,mes_a_mes,0,0
61,19,56.06,2,mes_a_mes,0,1
19,59,62.75,2,mes_a_mes,0,0
30,8,180.67,0,mes_a_mes,0,1
57,55,98.75,2,1_ano,0,0
19,44,84.5,3,1_ano,0,0
37,47,147.54,1,2_anos,0,0
18,2,182.83,3,mes_a_mes,0,1
54,30,14.76,0,mes_a_mes,1,0
26,30,95.17,1,mes_a_mes,0,0
34,49,126.05,2,mes_a_mes,1,0
26,39,70.53,1,mes_a_mes,0,0
28,45,156.76,3,2_anos,1,0
32,32,194.58,1,mes_a_mes,0,0
41,1,189.25,5,mes_a_mes,1,1
55,38,60.54,1,mes_a_mes,0,0
72,13,53.0,0,2_anos,0,0
52,11,191.92,0,1_ano,0,0
47,10,97.14,3,1_ano,0,0
48,48,49.58,0,mes_a_mes,0,0
66,59,144.33,5,1_ano,0,0
22,26,64.04,0,1_ano,1,0
61,56,60.78,0,mes_a_mes,0,0
67,55,177.06,1,1_ano,0,0
31,20,40.87,2,1_ano,0,0
70,17,22.23,4,mes_a_mes,0,1
73,17,61.15,1,mes_a_mes,1,0
28,4,125.32,3,mes_a_mes,0,1
26,5,33.39,3,1_ano,0,0
51,23,99.6,1,mes_a_mes,0,1
29,46,129.19,0,mes_a_mes,0,1
52,52,171.26,1,mes_a_mes,0,1
52,10,53.68,3,mes_a_mes,0,1
18,46,165.3,0,mes_a_mes,0,0
57,28,54.63,0,1_ano,1,0
39,33,138.59,1,2_anos,1,0
46,43,91.83,3,mes_a_mes,0,0
25,26,31.79,2,mes_a_mes,0,1
28,55,145.71,1,1_ano,1,0
58,50,51.37,0,mes_a_mes,0,1
54,48,43.56,0,mes_a_mes,0,0
31,29,78.08,2,mes_a_mes,0,0
47,27,134.13,2,1_ano,0,0
52,18,54.46,1,mes_a_mes,0,1
38,40,44.9,1,mes_a_mes,1,0
54,10,11.89,0,2_anos,0,0
22,58,99.61,2,mes_a_mes,0,1
36,42,91.44,1,mes_a_mes,0,0
31,5,54.43,0,2_anos,1,0
43,10,20.19,1,mes_a_mes,1,1
21,50,91.56,3,mes_a_mes,0,1
42,21,159.76,3,1_ano,0,0
62,24,145.9,4,2_anos,0,0
59,38,173.55,0,1_ano,0,0
42,3,11.82,1,1_ano,0,0
35,40,193.62,2,1_ano,0,0
57,31,74.87,3,mes_a_mes,0,0
25,41,198.18,4,1_ano,0,0
56,37,58.0,3,1_ano,0,0
57,2,99.59,2,mes_a_mes,1,1
31,2,77.25,6,mes_a_mes,1,1
49,39,77.59,2,1_ano,0,0
68,49,170.03,3,2_anos,0,0
55,42,151.82,1,1_ano,1,0
50,44,198.51,1,1_ano,0,0
40,34,126.57,3,mes_a_mes,0,1
32,42,98.02,1,mes_a_mes,0,1
50,20,27.11,2,mes_a_mes,1,0
42,33,199.35,2,mes_a_mes,0,0
34,4,114.79,2,1_ano,0,0
50,45,143.09,5,mes_a_mes,0,1
64,44,87.28,1,mes_a_mes,0,0
72,11,114.07,0,mes_a_mes,0,1
19,42,189.09,2,mes_a_mes,0,0
31,47,41.62,2,mes_a_mes,0,1
70,5,65.55,1,mes_a_mes,1,1
57,25,38.89,6,mes_a_mes,1,1
57,49,160.52,3,mes_a_mes,1,0
68,37,21.79,2,mes_a_mes,0,0
56,34,25.51,3,mes_a_mes,0,1
68,9,66.71,1,mes_a_mes,0,1
23,6,107.7,2,mes_a_mes,0,1
23,18,87.19,3,mes_a_mes,0,0
20,14,18.52,3,1_ano,1,0
24,19,191.92,3,mes_a_mes,1,0
68,14,191.05,0,mes_a_mes,0,1
25,40,63.08,2,1_ano,0,0
59,17,148.99,3,2_anos,0,0
69,35,119.93,1,mes_a_mes,0,1
32,29,55.12,2,mes_a_mes,0,1
64,42,59.81,1,mes_a_mes,1,0
46,17,103.32,2,1_ano,0,0
50,59,89.66,2,mes_a_mes,1,0
69,43,65.33,3,1_ano,0,0
47,8,163.43,1,1_ano,0,0
56,1,101.48,1,2_anos,0,0
44,45,134.42,0,2_anos,0,0
53,53,45.96,2,mes_a_mes,0,0
46,36,111.37,2,mes_a_mes,1,0
55,7,70.42,0,mes_a_mes,1,1
74,46,110.02,0,mes_a_mes,0,0
50,5,158.36,0,2_anos,0,0
54,24,156.09,3,mes_a_mes,0,0
44,28,77.3,5,1_ano,0,0
72,43,141.91,2,2_anos,0,0
50,17,188.85,4,mes_a_mes,0,1
21,37,128.88,2,2_anos,1,0
39,20,38.2,1,1_ano,0,0
19,3,139.14,1,mes_a_mes,0,1
27,37,29.93,2,mes_a_mes,1,0
22,26,175.7,1,mes_a_mes,0,0
27,15,108.17,1,mes_a_mes,1,0
50,51,83.18,2,1_ano,1,0
71,48,20.83,3,2_anos,1,0
55,8,82.35,2,mes_a_mes,0,1
30,13,181.61,2,mes_a_mes,1,0
48,48,13.99,1,mes_a_mes,0,1
64,3,100.18,2,2_anos,1,0
53,1,186.92,0,1_ano,0,0
