Student_ID,Hours_Studied,Attendance_Rate,Assignments_Completed,Midterm_Score,Final_Score,Project_Score,Participation_Score,Study_Method
2438,8,96,3,44,7,98,3,Kinesthetic
2439,10,94,3,17,48,17,9,Visual
2440,3,77,2,56,83,13,0,Reading/Writing
2441,7,71,3,15,70,98,2,Visual
2442,36,90,1,60,51,78,9,Visual
2443,27,51,0,49,4,25,8,Kinesthetic
2444,13,53,6,29,68,80,8,Kinesthetic
2445,1,69,3,67,54,95,6,Visual
2446,28,95,3,9,96,12,3,Kinesthetic
2447,19,68,2,85,73,81,10,Visual
2448,37,82,7,36,9,35,4,Auditory
2449,5,79,7,40,54,4,8,Auditory
2450,11,96,9,69,54,13,0,Visual
2451,15,50,4,42,33,78,5,Visual
2452,1,59,8,6,54,91,4,Visual
2453,39,60,0,28,74,32,1,Reading/Writing
2454,4,74,0,88,85,66,4,Visual
2455,19,118,7,90,79,89,4,Auditory
2456,11,76,7,6,94,38,0,Visual
2457,15,92,0,83,60,71,9,Kinesthetic
2458,29,67,4,69,24,83,4,Reading/Writing
2459,19,59,2,55,93,69,1,Kinesthetic
2460,20,89,7,87,62,20,8,Auditory
2461,5,67,8,75,59,73,8,Visual
2462,8,81,0,40,64,47,4,Reading/Writing
2463,2,51,9,17,65,95,8,Auditory
2464,19,83,3,64,3,5,2,Kinesthetic
2465,32,53,5,39,95,2,10,Auditory
2466,36,70,7,87,3,73,5,Visual
2467,16,53,8,37,43,33,0,Visual
2468,40,64,4,17,27,28,6,Reading/Writing
2469,14,80,1,77,94,45,1,Visual
2470,18,75,8,79,99,1,0,Reading/Writing
2471,12,51,8,33,50,47,9,Auditory
2472,22,95,4,82,82,85,7,Auditory
2473,23,70,9,2,55,91,0,Reading/Writing
2474,23,97,8,66,9,17,2,Reading/Writing
2475,26,79,6,30,4,59,9,Auditory
2476,22,56,9,67,46,24,9,Reading/Writing
2477,11,85,0,18,13,49,2,Reading/Writing
2478,10,87,9,44,31,36,9,Kinesthetic
2479,7,85,0,85,17,2,7,Visual
2480,23,85,3,77,74,49,3,Kinesthetic
2481,40,92,0,41,58,92,7,Auditory
2482,9,95,2,50,64,73,5,Visual
2483,23,99,8,80,33,74,1,Visual
2484,10,95,6,90,16,12,5,Visual
2485,32,63,9,79,82,1,5,Kinesthetic
2486,28,70,0,17,8,74,1,Visual
2487,12,83,2,36,82,76,10,Auditory
2488,27,92,10,23,30,21,7,Visual
2489,4,94,1,60,98,18,2,Reading/Writing
2490,16,68,0,60,66,62,5,Visual
2491,35,53,8,73,61,8,9,Auditory
2492,19,51,2,80,33,39,2,Auditory
2493,3,64,8,74,45,34,7,Reading/Writing
2494,27,15,2,83,24,39,10,Auditory
2495,15,56,4,18,41,34,4,Reading/Writing
2496,38,68,0,85,78,32,8,Visual
2497,29,52,2,56,70,0,8,Auditory
2498,29,77,1,64,31,44,4,Auditory
2499,19,92,7,92,46,9,4,Kinesthetic
2500,31,76,1,67,41,11,2,Reading/Writing
2501,25,97,4,21,85,86,8,Kinesthetic
2502,2,80,10,83,49,5,1,Reading/Writing
2503,33,96,8,0,78,20,5,Kinesthetic
2504,9,103,7,22,91,75,2,Reading/Writing
2505,36,71,7,39,79,21,5,Kinesthetic
2506,16,56,9,8,14,19,10,Visual
2507,29,78,8,98,87,22,0,Visual
2508,27,70,9,70,2,37,5,Kinesthetic
2509,22,90,9,85,83,3,6,Visual
2510,12,59,6,62,21,43,7,Reading/Writing
2511,24,86,9,68,15,89,4,Kinesthetic
2512,17,57,5,23,52,15,2,Visual
2513,27,80,1,40,37,93,8,Visual
2514,34,99,3,37,2,28,0,Reading/Writing
2515,1,29,8,47,33,50,2,Visual
2516,4,55,7,77,70,27,9,Visual
2517,17,96,7,87,38,10,7,Kinesthetic
2518,36,100,4,91,2,33,1,Visual
2519,33,96,2,70,84,21,2,Visual
2520,10,74,10,17,16,32,7,Visual
2521,34,51,5,100,60,6,3,Kinesthetic
2522,24,97,0,84,64,17,7,Reading/Writing
2523,28,99,3,5,59,14,7,Visual
2524,0,55,9,21,43,63,7,Reading/Writing
2525,36,51,8,79,59,90,4,Visual
2526,11,58,6,6,83,14,6,Reading/Writing
2527,37,62,6,32,2,56,1,Reading/Writing
2528,4,55,8,32,43,30,2,Kinesthetic
2529,23,91,5,92,59,77,6,Reading/Writing
2530,20,78,9,0,92,16,4,Reading/Writing
2531,0,55,4,24,23,44,1,Reading/Writing
2532,23,86,7,41,38,38,5,Auditory
2533,19,65,4,6,83,27,7,Kinesthetic
2534,15,53,9,92,66,74,10,Visual
2535,11,98,7,95,23,15,5,Reading/Writing
2536,25,58,2,29,36,23,7,Auditory
2537,5,68,4,70,0,17,5,Auditory
2538,18,62,5,27,74,90,10,Auditory
2539,3,54,9,6,66,72,6,Reading/Writing
2540,4,66,10,67,47,31,8,Auditory
2541,25,98,9,56,18,70,9,Auditory
2542,39,52,5,18,14,49,3,Reading/Writing
2543,30,57,10,14,27,82,4,Visual
2544,17,86,7,93,60,42,2,Reading/Writing
2545,8,50,9,17,95,33,1,Kinesthetic
2546,33,97,9,14,74,21,5,Reading/Writing
2547,30,89,9,8,89,25,0,Reading/Writing
2548,38,51,7,51,0,1,9,Visual
2549,16,50,8,43,36,99,0,Reading/Writing
2550,35,70,5,34,67,33,9,Auditory
2551,36,70,9,42,58,60,1,Auditory
2552,8,73,1,21,92,9,5,Reading/Writing
2553,35,70,4,2,54,56,4,Reading/Writing
2554,6,90,5,8,52,31,9,Visual
2555,1,63,4,76,28,99,7,Reading/Writing
2556,1,64,10,75,43,86,0,Auditory
2557,20,62,0,70,28,54,8,Visual
2558,40,68,6,78,27,41,5,Auditory
2559,66,83,1,8,63,62,5,Auditory
2560,11,86,8,46,32,77,10,Reading/Writing
2561,3,76,5,28,56,40,1,Auditory
2562,35,88,8,63,29,35,9,Auditory
2563,38,97,1,36,47,70,2,Reading/Writing
2564,4,68,6,78,54,21,4,Kinesthetic
2565,25,56,7,22,75,25,8,Kinesthetic
2566,31,68,4,27,70,98,4,Auditory
2567,13,63,10,53,44,80,1,Reading/Writing
2568,12,62,9,42,70,4,2,Visual
2569,23,62,4,29,96,19,6,Auditory
2570,17,51,9,81,50,83,6,Kinesthetic
2571,12,84,4,29,64,76,5,Auditory
2572,31,68,10,79,14,53,0,Kinesthetic
2573,39,71,4,14,82,83,3,Visual
2574,23,95,9,90,60,66,10,Auditory
2575,17,69,9,30,1,95,9,Kinesthetic
2576,13,91,7,28,53,48,3,Kinesthetic
2577,31,92,5,54,53,94,9,Visual
2578,25,83,1,72,49,99,10,Visual
2579,4,92,1,16,67,24,6,Reading/Writing
2580,1,64,9,4,1,86,4,Visual
2581,31,86,4,100,84,40,10,Kinesthetic
2582,1,100,3,0,62,53,3,Auditory
2583,40,59,8,10,36,45,10,Kinesthetic
2584,6,60,0,49,53,73,1,Reading/Writing
2585,14,55,3,90,40,13,9,Kinesthetic
2586,38,55,7,31,32,77,5,Reading/Writing
2587,39,84,0,68,65,85,7,Kinesthetic
2588,29,82,7,55,51,67,0,Reading/Writing
2589,22,77,10,68,0,38,3,Reading/Writing
2590,26,97,6,26,62,33,7,Visual
2591,12,82,0,60,99,26,1,Auditory
2592,27,93,1,25,50,39,5,Auditory
2593,26,57,9,60,5,72,7,Kinesthetic
2594,29,78,7,94,42,6,2,Auditory
2595,90,73,3,70,21,96,0,Auditory
2596,29,65,6,100,24,92,7,Auditory
2597,2,65,0,41,39,36,2,Visual
2598,21,51,5,87,70,59,6,Reading/Writing
2599,28,68,1,88,70,17,8,Auditory
2600,13,60,5,16,36,49,6,Auditory
2601,14,63,4,89,83,92,8,Visual
2602,13,81,7,48,86,36,7,Kinesthetic
2603,33,87,1,93,19,5,0,Visual
2604,2,82,5,89,94,50,6,Reading/Writing
2605,16,58,2,14,92,39,5,Reading/Writing
2606,34,89,8,64,45,98,8,Kinesthetic
2607,32,73,5,0,18,31,0,Kinesthetic
2608,36,80,3,70,89,46,10,Visual
2609,32,98,9,79,49,33,0,Visual
2610,75,94,2,45,54,43,5,Auditory
2611,27,58,6,94,13,69,6,Reading/Writing
2612,16,54,9,68,38,61,1,Auditory
2613,11,86,1,71,51,51,0,Reading/Writing
2614,8,76,2,9,42,36,10,Visual
2615,8,65,1,19,45,23,8,Reading/Writing
2616,10,93,3,48,94,3,9,Kinesthetic
2617,29,99,3,48,42,47,10,Reading/Writing
2618,17,63,7,80,89,78,3,Kinesthetic
2619,16,74,0,81,99,22,7,Kinesthetic
2620,17,54,4,88,64,79,9,Auditory
2621,36,86,1,70,51,38,3,Reading/Writing
2622,13,65,7,81,69,38,6,Auditory
2623,14,69,7,84,3,50,10,Reading/Writing
2624,0,51,5,32,68,82,6,Reading/Writing
2625,7,62,7,34,96,25,0,Reading/Writing
2626,10,71,6,3,37,61,6,Kinesthetic
2627,27,69,6,50,29,42,1,Visual
2628,32,84,4,61,0,11,8,Kinesthetic
2629,36,86,10,61,6,82,1,Kinesthetic
2630,9,53,5,34,34,10,8,Kinesthetic
2631,3,83,6,22,87,93,8,Reading/Writing
2632,20,69,5,69,69,71,2,Auditory
2633,13,59,0,99,56,99,6,Visual
2634,15,50,6,38,94,65,7,Reading/Writing
2635,8,79,6,27,8,38,10,Auditory
2636,40,61,8,24,15,33,4,Kinesthetic
2637,40,52,10,78,40,50,7,Visual
2638,1,64,8,75,68,13,0,Kinesthetic
2639,30,91,7,9,62,36,7,Auditory
2640,32,73,4,97,95,56,8,Visual
2641,36,76,0,55,42,85,10,Auditory
2642,12,96,3,97,15,18,1,Kinesthetic
2643,24,96,0,19,85,99,10,Reading/Writing
2644,1,50,2,4,50,18,2,Auditory
2645,33,95,9,19,52,50,1,Visual
2646,30,83,3,11,26,56,10,Auditory
2647,39,63,9,83,37,34,3,Auditory
2648,27,78,0,95,76,100,1,Reading/Writing
2649,28,70,5,75,88,53,7,Kinesthetic
2650,29,76,10,8,72,85,0,Kinesthetic
2651,32,71,10,47,67,64,2,Auditory
2652,17,60,7,58,86,57,0,Visual
2653,8,86,4,87,20,58,1,Visual
2654,35,68,10,86,4,24,10,Auditory
2655,38,68,3,43,54,0,8,Auditory
2656,34,56,6,81,83,51,3,Visual
2657,27,61,9,47,41,97,7,Auditory
2658,28,99,10,22,1,0,8,Visual
2659,8,58,2,1,33,69,0,Kinesthetic
2660,12,66,5,63,84,14,2,Reading/Writing
2661,-9,57,0,45,76,45,10,Reading/Writing
2662,37,99,0,42,31,48,2,Visual
2663,34,50,4,89,12,95,10,Kinesthetic
2664,26,62,10,23,3,87,10,Kinesthetic
2665,30,94,9,35,85,30,0,Auditory
2666,12,56,5,5,83,48,10,Auditory
2667,19,52,8,57,35,51,2,Auditory
2668,37,68,10,64,95,43,5,Auditory
2669,27,99,7,26,60,69,8,Kinesthetic
2670,40,50,2,84,44,6,6,Reading/Writing
2671,38,72,10,78,17,6,2,Reading/Writing
2672,39,76,7,78,54,64,5,Kinesthetic
2673,9,53,1,38,89,61,5,Reading/Writing
2674,36,74,2,50,94,79,9,Auditory
2675,0,89,10,54,45,87,10,Kinesthetic
2676,1,90,4,89,85,43,3,Auditory
2677,0,86,4,38,28,77,5,Kinesthetic
2678,26,54,7,20,21,35,10,Kinesthetic
2679,33,90,8,87,5,97,9,Visual
2680,14,69,4,3,15,48,5,Auditory
2681,24,67,4,90,42,34,9,Kinesthetic
2682,35,57,10,100,44,6,7,Kinesthetic
2683,35,93,3,72,28,65,3,Auditory
2684,29,88,2,72,31,49,3,Visual
2685,2,96,1,56,14,92,3,Visual
2686,3,61,2,95,98,9,9,Auditory
2687,4,83,2,81,25,20,4,Auditory
2688,35,80,3,35,49,20,9,Reading/Writing
2689,10,61,6,78,47,85,4,Visual
2690,23,90,4,33,17,79,2,Auditory
2691,2,75,2,80,99,58,10,Reading/Writing
2692,33,100,3,60,35,66,5,Reading/Writing
2693,6,78,6,86,22,44,1,Auditory
2694,10,61,8,3,58,21,5,Reading/Writing
2695,11,92,10,94,24,72,7,Kinesthetic
2696,23,74,10,23,1,78,6,Visual
2697,18,94,6,61,48,72,6,Reading/Writing
2698,7,66,9,15,76,60,10,Kinesthetic
2699,4,80,2,68,16,3,6,Auditory
2700,0,70,2,0,67,100,3,Kinesthetic
2701,30,67,10,90,9,29,5,Visual
2702,0,81,0,100,53,26,5,Reading/Writing
2703,19,89,9,18,37,50,4,Reading/Writing
2704,25,78,8,12,17,99,6,Kinesthetic
2705,19,50,7,36,15,29,5,Reading/Writing
2706,31,85,4,49,16,21,4,Reading/Writing
2707,24,85,4,48,16,40,9,Reading/Writing
2708,29,71,3,51,65,20,5,Reading/Writing
2709,23,77,0,95,54,18,0,Visual
2710,18,72,3,25,74,54,3,Visual
2711,18,59,9,90,53,37,7,Visual
2712,21,57,8,91,29,53,1,Visual
2713,22,91,4,49,80,67,9,Auditory
2714,20,77,5,0,17,37,4,Visual
2715,31,83,7,33,91,6,4,Kinesthetic
2716,29,62,8,95,78,83,2,Kinesthetic
2717,16,72,4,35,66,55,5,Auditory
2718,37,79,6,2,33,72,9,Kinesthetic
2719,40,68,7,21,83,82,5,Kinesthetic
2720,0,93,0,93,54,48,2,Kinesthetic
2721,21,100,5,76,76,32,3,Auditory
2722,19,73,1,30,61,81,7,Reading/Writing
2723,25,71,4,94,50,91,5,Auditory
2724,14,82,4,66,55,88,8,Auditory
2725,40,87,8,85,75,64,0,Auditory
2726,9,77,1,25,73,67,1,Visual
2727,22,60,3,5,87,53,4,Kinesthetic
2728,40,65,5,66,24,17,0,Visual
2729,39,76,8,28,42,50,8,Auditory
2730,8,57,7,96,44,66,2,Reading/Writing
2731,13,100,7,46,68,49,10,Reading/Writing
2732,12,84,3,19,9,96,4,Kinesthetic
2733,7,89,1,90,33,39,2,Visual
2734,18,74,3,55,62,5,8,Kinesthetic
2735,29,73,1,49,61,75,3,Reading/Writing
2736,27,55,6,74,60,47,9,Kinesthetic
2737,26,61,8,45,72,35,1,Reading/Writing
2738,6,76,4,27,39,60,3,Visual
2739,25,97,2,1,4,1,0,Auditory
2740,2,78,2,23,0,96,5,Auditory
2741,4,70,8,25,51,23,1,Kinesthetic
2742,19,65,6,0,31,75,4,Auditory
2743,28,57,10,68,55,37,2,Auditory
2744,18,100,6,72,51,31,6,Reading/Writing
2745,24,67,9,45,40,96,0,Visual
2746,12,51,6,63,10,48,8,Reading/Writing
2747,14,68,4,35,48,40,5,Visual
2748,23,51,4,82,49,12,8,Kinesthetic
2749,11,77,6,46,15,49,2,Auditory
2750,8,75,6,8,6,36,3,Visual
2751,20,90,9,63,28,49,4,Auditory
2752,15,86,0,2,52,22,4,Visual
2753,19,57,8,29,94,51,1,Reading/Writing
2754,39,52,7,66,29,44,7,Auditory
2755,27,67,6,86,71,31,9,Auditory
2756,37,54,2,44,13,92,4,Kinesthetic
2757,12,52,4,88,58,16,9,Visual
2758,37,56,2,33,40,80,6,Kinesthetic
2759,8,94,4,76,63,43,9,Kinesthetic
2760,28,88,9,73,60,43,4,Auditory
2761,27,68,4,75,68,64,1,Kinesthetic
2762,17,100,8,73,64,50,8,Auditory
2763,18,80,2,26,69,70,4,Visual
2764,22,70,6,93,46,41,2,Reading/Writing
2765,20,85,2,14,76,66,9,Reading/Writing
2766,32,59,1,9,4,47,0,Kinesthetic
2767,23,91,3,89,39,23,10,Auditory
2768,4,81,0,93,5,3,4,Visual
2769,35,84,9,33,43,78,9,Reading/Writing
2770,31,50,10,14,79,66,3,Kinesthetic
2771,19,92,8,64,89,93,10,Auditory
2772,33,54,8,76,97,39,4,Kinesthetic
2773,16,61,0,86,2,62,9,Visual
2774,10,69,6,25,71,4,1,Kinesthetic
2775,2,52,4,8,97,44,10,Reading/Writing
2776,40,75,7,83,5,57,1,Kinesthetic
2777,35,73,1,31,15,32,4,Visual
2778,19,65,5,35,23,81,2,Auditory
2779,0,12,0,33,56,42,1,Visual
2780,12,69,3,43,17,67,10,Auditory
2781,11,58,3,85,29,17,2,Reading/Writing
2782,39,69,0,21,83,47,0,Auditory
2783,3,83,8,86,6,32,1,Visual
2784,11,51,5,54,62,31,1,Reading/Writing
2785,28,62,1,79,23,66,0,Visual
2786,15,69,1,47,53,5,9,Kinesthetic
2787,31,75,1,91,6,26,9,Kinesthetic
2788,22,88,3,41,32,34,7,Visual
2789,1,65,4,17,2,0,3,Kinesthetic
2790,5,85,7,74,50,79,0,Reading/Writing
2791,21,64,8,84,43,2,5,Visual
2792,29,90,0,61,100,54,5,Reading/Writing
2793,27,92,2,74,68,14,9,Kinesthetic
2794,22,63,7,49,57,31,3,Auditory
2795,1,51,0,77,54,69,0,Auditory
2796,33,88,3,3,18,19,0,Auditory
2797,16,50,5,30,88,33,6,Kinesthetic
2798,24,95,9,24,41,35,9,Kinesthetic
2799,10,99,7,19,70,5,4,Kinesthetic
2800,24,80,10,100,50,66,3,Kinesthetic
2801,38,54,3,88,65,89,4,Auditory
2802,38,100,10,40,58,53,6,Reading/Writing
2803,18,78,7,44,15,26,6,Visual
2804,1,97,2,26,42,88,5,Reading/Writing
2805,30,61,2,72,22,92,4,Reading/Writing
2806,0,72,0,22,45,42,10,Visual
2807,39,72,6,25,33,1,8,Reading/Writing
2808,10,64,10,35,65,80,2,Kinesthetic
2809,25,63,1,2,18,34,2,Reading/Writing
2810,12,93,5,34,53,71,6,Kinesthetic
2811,28,55,10,91,27,32,0,Reading/Writing
2812,23,54,10,20,82,57,1,Visual
2813,38,53,10,14,38,93,10,Visual
2814,12,92,5,100,16,89,1,Visual
2815,18,56,7,16,12,84,6,Kinesthetic
2816,29,51,2,54,76,15,5,Kinesthetic
2817,37,96,0,18,65,56,3,Visual
2818,36,63,2,72,7,26,2,Auditory
2819,24,77,1,98,78,88,2,Reading/Writing
2820,34,58,9,22,99,11,8,Visual
2821,17,78,9,32,25,96,10,Reading/Writing
2822,16,73,9,11,17,3,1,Visual
2823,13,84,0,70,16,90,9,Auditory
2824,14,67,6,59,30,24,4,Reading/Writing
2825,12,60,9,79,96,80,4,Reading/Writing
2826,3,80,2,2,64,51,3,Reading/Writing
2827,2,11,2,35,16,74,2,Reading/Writing
2828,19,98,2,29,84,55,7,Kinesthetic
2829,9,56,3,74,48,40,7,Auditory
2830,24,80,3,30,88,47,8,Kinesthetic
2831,3,83,0,36,11,24,5,Visual
2832,19,97,6,66,7,63,0,Visual
2833,22,63,6,59,17,62,6,Auditory
2834,3,75,2,16,78,6,10,Reading/Writing
2835,8,96,2,94,92,60,3,Kinesthetic
2836,40,72,5,9,37,45,1,Reading/Writing
2837,37,71,7,91,100,48,3,Visual
2838,28,69,4,77,48,3,7,Kinesthetic
2839,24,75,0,28,18,5,9,Kinesthetic
2840,34,95,0,94,56,29,1,Auditory
2841,13,93,3,16,89,8,5,Visual
2842,33,52,5,96,76,60,2,Reading/Writing
2843,11,64,7,23,81,69,4,Auditory
2844,25,59,4,85,89,44,9,Kinesthetic
2845,14,84,0,86,80,42,0,Visual
2846,1,62,9,82,42,55,2,Kinesthetic
2847,6,57,10,90,58,39,5,Reading/Writing
2848,25,54,3,51,43,55,0,Kinesthetic
2849,20,97,6,4,15,92,10,Reading/Writing
2850,3,57,7,88,90,56,3,Reading/Writing
2851,27,71,4,97,16,70,5,Visual
2852,35,97,0,46,17,59,10,Reading/Writing
2853,25,83,10,22,68,40,1,Visual
2854,28,54,10,24,28,31,9,Reading/Writing
2855,21,74,9,89,52,22,6,Auditory
2856,14,80,9,17,24,84,9,Visual
2857,21,62,0,32,69,100,6,Reading/Writing
2858,39,91,4,24,22,68,1,Reading/Writing
2859,37,97,5,15,73,57,7,Visual
2860,20,59,10,27,56,5,9,Visual
2861,30,55,6,83,65,64,0,Auditory
2862,6,68,2,42,8,98,8,Auditory
2863,2,81,3,60,99,92,6,Visual
2864,31,53,5,90,82,60,3,Reading/Writing
2865,3,78,0,30,46,87,4,Kinesthetic
2866,27,79,6,86,66,5,3,Visual
2867,8,76,10,52,5,75,3,Reading/Writing
2868,5,100,2,8,70,93,9,Reading/Writing
2869,3,80,3,53,55,90,7,Kinesthetic
2870,39,60,4,70,57,62,9,Visual
2871,29,84,5,16,62,23,7,Auditory
2872,20,100,5,18,75,19,3,Auditory
2873,39,94,6,68,96,68,6,Kinesthetic
2874,40,83,4,37,43,34,9,Auditory
2875,7,84,7,82,42,79,1,Reading/Writing
2876,31,88,4,13,81,39,4,Visual
2877,13,59,2,1,86,32,10,Auditory
2878,7,79,2,69,66,21,9,Auditory
2879,34,59,4,20,78,68,6,Auditory
2880,19,81,4,47,36,83,7,Kinesthetic
2881,1,81,6,76,57,38,7,Auditory
2882,4,96,10,82,55,87,9,Reading/Writing
2883,15,73,5,33,18,99,1,Auditory
2884,5,55,10,75,42,58,1,Visual
2885,11,75,0,7,47,7,4,Auditory
2886,21,81,2,20,16,50,5,Reading/Writing
2887,13,62,4,18,74,37,6,Kinesthetic
2888,11,96,6,83,33,42,4,Auditory
2889,1,70,2,8,51,0,2,Auditory
2890,17,94,10,66,68,30,6,Auditory
2891,25,88,7,0,83,4,2,Visual
2892,29,52,8,50,59,8,1,Auditory
2893,14,79,6,91,91,25,8,Auditory
2894,36,78,5,44,14,36,4,Reading/Writing
2895,9,100,9,19,37,86,9,Auditory
2896,15,88,9,31,21,34,8,Auditory
2897,33,50,6,46,78,98,2,Visual
2898,24,78,4,24,25,54,3,Kinesthetic
2899,9,74,1,91,36,70,0,Visual
2900,11,60,5,13,22,42,2,Reading/Writing
2901,21,69,4,67,39,39,4,Auditory
2902,40,57,7,25,34,85,7,Reading/Writing
2903,26,92,4,100,94,97,5,Auditory
2904,8,51,2,53,93,64,0,Auditory
2905,33,63,10,96,69,80,0,Auditory
2906,1,53,10,9,80,59,10,Reading/Writing
2907,34,79,2,27,22,86,4,Kinesthetic
2908,29,82,1,72,20,92,6,Visual
2909,2,83,10,71,68,98,3,Visual
2910,5,55,2,78,51,36,6,Reading/Writing
2911,10,70,1,18,9,87,4,Kinesthetic
2912,17,61,9,40,73,63,3,Visual
2913,9,88,6,31,13,24,5,Reading/Writing
2914,28,75,7,70,21,44,8,Reading/Writing
2915,19,75,5,47,98,17,2,Reading/Writing
2916,6,97,10,23,28,21,10,Reading/Writing
2917,23,59,6,93,93,91,9,Reading/Writing
2918,24,97,7,8,11,85,0,Reading/Writing
2919,10,78,1,49,46,2,7,Kinesthetic
2920,15,95,1,15,92,9,3,Reading/Writing
2921,38,80,7,13,45,95,4,Visual
2922,0,66,7,65,8,20,3,Visual
2923,9,56,4,89,4,25,0,Kinesthetic
2924,9,78,4,66,63,22,4,Auditory
2925,10,88,5,53,89,27,8,Visual
2926,7,74,4,31,80,64,2,Auditory
2927,26,93,8,14,56,48,4,Kinesthetic
2928,18,75,4,83,65,16,2,Auditory
2929,31,60,9,13,83,43,0,Reading/Writing
2930,10,52,7,100,84,10,4,Reading/Writing
2931,25,98,3,84,74,38,7,Kinesthetic
2932,35,67,7,74,81,13,8,Visual
2933,33,56,10,50,79,100,7,Kinesthetic
2934,18,76,0,94,95,88,8,Reading/Writing
2935,4,85,1,22,94,74,5,Auditory
2936,15,66,3,23,6,3,5,Kinesthetic
2937,2,56,8,37,24,0,2,Visual
2938,23,74,6,68,53,94,7,Kinesthetic
2939,30,89,10,28,92,16,8,Auditory
2940,39,95,7,18,33,77,6,Reading/Writing
2941,2,72,0,47,2,17,5,Auditory
2942,22,94,7,13,61,39,7,Auditory
2943,2,83,1,70,0,100,10,Kinesthetic
2944,26,71,6,35,4,36,4,Auditory
2945,28,79,0,71,100,1,3,Auditory
2946,28,60,0,57,39,70,4,Kinesthetic
2947,7,90,2,55,28,12,9,Visual
2948,9,81,10,50,94,41,6,Visual
2949,20,63,4,10,82,68,3,Visual
2950,13,97,9,34,61,39,4,Visual
2951,24,112,10,37,37,60,9,Reading/Writing
2952,-10,67,7,53,77,100,3,Reading/Writing
2953,5,16,3,37,39,59,7,Visual
2954,37,61,2,77,39,57,1,Kinesthetic
2955,6,53,4,100,62,34,4,Visual
2956,15,92,7,82,9,6,1,Auditory
2957,25,77,9,37,74,4,4,Kinesthetic
2958,36,61,1,7,76,70,1,Visual
2959,37,57,7,9,45,13,8,Auditory
2960,21,99,9,6,17,65,10,Kinesthetic
2961,7,80,8,11,43,32,7,Kinesthetic
2962,39,94,9,14,59,59,1,Kinesthetic
2963,29,91,5,52,29,41,9,Kinesthetic
2964,27,84,8,70,2,21,1,Visual
2965,13,95,5,2,47,81,8,Auditory
2966,22,55,0,68,13,9,4,Visual
2967,5,67,8,25,42,100,3,Kinesthetic
2968,2,83,8,85,90,45,1,Kinesthetic
2969,0,74,4,50,46,15,0,Auditory
2970,28,75,6,92,37,81,9,Kinesthetic
2971,16,64,0,6,34,77,9,Visual
2972,37,89,0,82,5,97,8,Auditory
2973,33,54,1,38,2,37,7,Auditory
2974,5,86,9,52,78,28,4,Reading/Writing
2975,10,82,5,78,76,86,9,Auditory
2976,18,81,5,96,15,77,2,Reading/Writing
2977,2,51,0,31,22,96,4,Reading/Writing
2978,40,98,6,0,52,4,0,Kinesthetic
2979,12,94,2,79,96,38,8,Kinesthetic
2980,2,66,8,98,55,7,3,Auditory
2981,36,80,9,97,96,35,4,Auditory
2982,32,69,8,4,11,56,6,Kinesthetic
2983,8,82,6,19,46,13,6,Reading/Writing
2984,15,97,9,44,3,40,8,Reading/Writing
2985,29,74,10,100,55,77,9,Auditory
2986,11,93,3,52,98,41,6,Auditory
2987,22,98,10,39,100,29,5,Kinesthetic
2988,35,78,1,41,20,42,8,Auditory
2989,35,88,10,4,31,39,0,Kinesthetic
2990,18,58,7,87,44,63,2,Reading/Writing
2991,7,70,3,42,11,18,3,Reading/Writing
2992,21,94,8,72,100,59,9,Reading/Writing
2993,34,82,0,9,1,96,5,Reading/Writing
2994,16,78,7,83,72,59,5,Auditory
2995,12,73,4,12,21,34,3,Kinesthetic
2996,30,51,5,85,21,1,4,Visual
2997,6,68,4,7,62,97,4,Visual
2998,12,92,5,71,73,27,2,Visual
2999,6,96,8,21,87,80,2,Kinesthetic
3000,39,65,6,23,53,62,10,Visual
3001,13,86,6,44,7,47,3,Auditory
3002,24,52,1,65,62,22,6,Kinesthetic
3003,15,71,0,46,90,75,5,Visual
3004,11,68,6,39,50,20,9,Auditory
3005,33,75,1,49,25,77,7,Visual
3006,14,81,1,98,37,20,5,Kinesthetic
3007,35,65,10,87,81,33,3,Kinesthetic
3008,3,68,7,36,61,81,8,Kinesthetic
3009,12,95,4,41,75,65,2,Kinesthetic
3010,23,84,4,94,52,12,4,Reading/Writing
3011,38,90,5,10,90,78,7,Auditory
3012,0,84,5,41,35,40,9,Visual
3013,21,95,0,59,45,13,5,Kinesthetic
3014,0,79,3,88,80,62,5,Auditory
3015,33,56,8,18,87,31,7,Auditory
3016,13,70,3,56,71,99,10,Visual
3017,5,55,8,19,81,65,4,Kinesthetic
3018,32,68,0,77,75,78,6,Kinesthetic
3019,29,60,5,49,78,65,7,Kinesthetic
3020,21,69,2,10,16,51,3,Kinesthetic
3021,8,60,0,40,63,22,4,Reading/Writing
3022,0,92,8,100,3,93,8,Visual
3023,28,66,4,39,77,4,8,Visual
3024,8,60,8,61,61,36,7,Auditory
3025,22,60,3,56,99,75,10,Visual
3026,20,71,0,4,20,96,6,Reading/Writing
3027,22,85,2,38,85,15,9,Visual
3028,5,75,5,34,38,88,10,Visual
3029,15,77,1,43,59,47,4,Kinesthetic
3030,39,50,7,27,24,52,1,Kinesthetic
3031,39,62,5,6,29,1,2,Auditory
3032,14,74,3,78,32,46,7,Visual
3033,10,86,7,26,23,23,2,Kinesthetic
3034,12,96,5,10,46,81,5,Reading/Writing
3035,39,66,5,64,9,32,4,Auditory
3036,30,58,8,43,47,84,10,Auditory
