Student_ID,Hours_Studied,Attendance_Rate,Assignments_Completed,Midterm_Score,Final_Score,Project_Score,Participation_Score
3335,3,61,0,53,17,11,1
3336,17,72,7,83,80,89,2
3337,33,78,6,1,61,87,7
3338,8,65,6,30,29,21,10
3339,40,96,6,22,24,3,7
3340,36,65,4,79,90,97,7
3341,39,63,0,40,86,64,8
3342,36,93,2,68,26,17,1
3343,40,72,6,53,35,58,0
3344,37,100,4,75,50,99,4
3345,9,74,7,37,14,89,0
3346,38,67,10,93,92,49,6
3347,12,90,2,13,45,52,10
3348,36,74,4,72,62,62,8
3349,6,71,10,21,29,19,3
3350,5,58,9,51,17,9,5
3351,18,58,7,21,4,52,7
3352,24,86,3,9,94,12,4
3353,9,53,8,23,65,67,6
3354,21,96,8,47,70,18,0
3355,38,74,9,93,82,23,1
3356,26,78,2,45,63,59,10
3357,22,65,2,7,92,16,1
3358,17,71,7,51,8,44,1
3359,1,84,5,14,53,30,7
3360,31,61,10,35,85,7,8
3361,9,62,9,12,35,20,4
3362,25,74,3,3,69,65,10
3363,31,57,6,69,17,8,2
3364,30,67,0,73,81,78,5
3365,9,59,4,48,48,48,9
3366,32,72,10,69,15,1,4
3367,35,65,4,61,20,88,0
3368,10,51,6,15,57,98,9
3369,32,89,2,39,49,55,7
3370,27,59,1,96,62,93,7
3371,13,97,7,11,2,37,1
3372,19,71,10,6,81,45,9
3373,39,60,10,88,81,24,0
3374,11,97,5,23,16,28,8
3375,32,95,3,54,98,46,3
3376,6,86,0,63,89,50,2
3377,21,68,0,84,69,37,5
3378,15,53,9,36,85,88,5
3379,16,74,6,51,82,20,9
3380,30,70,4,14,77,96,2
3381,2,81,9,75,44,81,6
3382,22,62,8,40,76,65,2
3383,2,60,4,50,90,87,3
3384,36,71,5,66,68,8,8
3385,8,75,4,53,85,93,4
3386,25,81,6,79,48,8,6
3387,24,67,3,7,62,72,10
3388,18,78,4,84,55,19,1
3389,36,66,1,57,7,34,1
3390,37,60,2,9,12,4,8
3391,6,94,2,32,49,89,1
3392,15,95,0,92,37,77,4
3393,5,85,8,82,38,37,5
3394,39,82,1,94,36,81,4
3395,17,80,5,61,60,90,4
3396,26,67,4,11,97,21,3
3397,26,63,2,41,53,6,1
3398,10,79,0,32,79,45,0
3399,16,61,5,34,27,23,6
3400,4,61,9,14,47,91,8
3401,39,93,8,3,34,11,0
3402,38,63,3,16,17,43,9
3403,31,78,1,89,55,70,9
3404,30,54,10,13,40,56,6
3405,29,51,4,83,89,80,10
3406,17,57,6,81,53,18,0
3407,37,67,1,2,1,16,5
3408,2,99,5,23,20,91,8
3409,7,95,3,90,58,21,7
3410,29,70,7,67,52,30,4
3411,19,62,1,85,92,95,0
3412,15,50,0,77,30,33,1
3413,19,51,9,19,29,67,7
3414,21,50,3,67,3,96,6
3415,9,89,6,51,44,77,9
3416,21,78,8,99,12,54,9
3417,37,100,5,95,75,72,9
3418,36,62,1,96,39,78,6
3419,20,82,3,100,46,36,4
3420,7,53,3,84,81,33,9
3421,2,77,1,11,75,7,2
3422,27,72,6,64,99,40,5
3423,25,96,6,54,86,96,7
3424,4,82,2,58,62,98,10
3425,30,52,10,52,28,16,10
3426,19,97,9,18,0,71,7
3427,7,92,4,68,79,73,6
3428,21,70,8,4,11,49,0
3429,39,75,2,19,26,97,10
3430,25,61,4,89,50,98,10
3431,13,51,0,69,10,35,4
3432,12,83,6,61,81,64,2
3433,10,95,5,51,59,89,10
3434,26,52,5,16,96,71,8
3435,12,80,1,59,60,72,4
3436,18,62,3,26,59,57,1
3437,13,50,0,48,54,42,7
3438,13,93,8,47,39,32,10
3439,6,98,5,22,40,46,3
3440,14,60,9,21,30,84,2
3441,29,83,2,21,19,16,3
3442,16,77,6,43,8,29,6
3443,17,99,4,96,13,52,4
3444,31,85,1,61,61,83,6
3445,18,77,6,51,77,58,5
3446,25,64,9,92,45,29,6
3447,16,65,5,34,39,29,5
3448,27,58,2,31,76,46,6
3449,40,78,2,78,57,24,6
3450,20,57,4,40,38,26,4
3451,36,60,7,83,88,9,10
3452,30,62,3,25,20,56,3
3453,6,72,7,7,9,77,7
3454,27,98,6,48,29,99,5
3455,40,67,8,14,17,51,6
3456,39,72,8,14,15,28,6
3457,11,92,5,52,39,91,0
3458,5,93,4,23,20,79,5
3459,0,84,5,4,93,75,6
3460,9,95,8,14,30,12,7
3461,11,97,10,58,92,65,2
3462,18,80,1,67,57,1,0
3463,3,55,6,43,98,33,3
3464,7,81,3,31,73,4,10
3465,6,99,4,23,70,30,3
3466,8,58,6,46,27,100,2
3467,15,53,10,13,64,43,1
3468,23,90,9,16,84,64,7
3469,26,57,1,29,75,74,0
3470,10,78,4,85,26,82,7
3471,10,87,4,26,57,22,5
3472,27,92,1,71,21,53,9
3473,29,85,4,48,41,82,5
3474,23,84,6,3,83,15,7
3475,40,68,4,50,78,18,9
3476,25,91,10,1,12,72,2
3477,18,87,6,66,73,51,3
3478,14,72,9,33,36,50,3
3479,11,88,4,29,12,80,2
3480,26,65,4,26,71,12,2
3481,29,70,5,32,28,82,6
3482,8,84,2,9,32,37,9
3483,35,88,2,50,54,3,5
3484,30,88,7,74,30,42,9
3485,23,97,9,69,100,82,6
3486,21,51,1,31,62,50,4
3487,16,79,1,46,42,46,3
3488,3,94,10,11,74,43,4
3489,34,90,7,5,25,18,8
3490,26,62,8,27,4,45,4
3491,24,71,3,22,79,10,2
3492,33,61,6,18,76,75,5
3493,23,71,0,21,35,7,7
3494,14,54,6,20,45,25,10
3495,29,84,1,81,31,84,5
3496,10,90,6,59,65,56,0
3497,9,98,7,86,5,28,9
3498,27,75,3,66,19,32,0
3499,6,50,3,2,31,25,7
3500,2,82,1,75,34,12,7
3501,18,82,1,13,34,0,10
3502,14,58,9,63,21,59,8
3503,12,69,7,98,17,31,9
3504,31,90,10,18,50,72,9
3505,0,82,10,51,23,68,6
3506,7,88,8,32,36,25,1
3507,6,75,5,26,60,23,4
3508,38,84,9,92,95,94,6
3509,7,77,8,61,99,87,5
3510,0,62,4,34,49,18,2
3511,1,52,2,76,1,42,8
3512,29,97,5,66,89,67,0
3513,2,60,3,8,70,43,9
3514,11,54,4,85,52,41,3
3515,30,67,4,40,82,81,3
3516,35,62,4,70,0,60,8
3517,4,83,9,42,51,15,7
3518,17,72,0,83,95,48,2
3519,22,83,6,63,90,64,1
3520,6,70,6,32,42,26,5
3521,14,66,10,44,62,83,10
3522,22,58,0,4,84,62,4
3523,23,51,9,11,5,69,10
3524,32,90,3,27,96,63,2
3525,29,60,4,74,48,71,2
3526,33,62,5,60,4,16,2
3527,8,69,9,17,31,26,5
3528,30,52,6,11,74,7,8
3529,38,55,3,67,26,22,7
3530,0,54,7,29,16,69,3
3531,32,93,5,91,28,31,10
3532,32,82,4,17,22,29,10
3533,34,65,4,47,30,67,7
3534,38,91,4,49,70,57,2
3535,26,79,4,68,41,33,6
3536,8,85,2,4,92,49,4
3537,4,64,5,65,59,3,9
3538,40,56,3,36,41,72,10
3539,10,78,10,40,29,74,5
3540,30,94,5,38,54,74,10
3541,32,65,2,24,73,51,4
3542,28,89,2,33,9,70,1
3543,2,61,9,56,44,47,7
3544,25,59,9,34,12,41,8
3545,0,98,9,25,20,92,8
3546,14,100,10,14,44,57,9
3547,3,76,0,38,100,88,10
3548,11,73,1,86,89,54,8
3549,21,97,8,37,81,55,6
3550,23,83,2,67,87,29,2
3551,32,90,4,97,0,37,6
3552,16,51,2,3,29,66,2
3553,22,65,10,39,41,64,10
3554,26,90,2,21,88,19,5
3555,28,97,10,28,42,86,7
3556,14,63,1,63,12,99,7
3557,40,85,1,83,22,46,10
3558,20,74,3,23,1,9,8
3559,24,85,5,59,76,73,4
3560,16,54,3,14,0,0,6
3561,12,89,8,34,6,4,4
3562,7,95,3,69,16,34,1
3563,39,61,5,30,12,88,7
3564,34,74,6,34,96,91,4
3565,26,100,9,24,75,19,1
3566,25,93,3,53,9,94,5
3567,3,64,9,90,2,99,6
3568,28,85,10,52,87,81,0
3569,40,59,7,15,87,54,5
3570,1,96,8,42,16,25,3
3571,9,71,6,97,98,26,2
3572,0,89,9,62,66,81,0
3573,27,63,0,99,30,36,8
3574,29,78,9,92,90,52,10
3575,15,89,4,100,18,84,9
3576,13,58,10,96,79,72,6
3577,14,57,10,21,88,74,6
3578,23,96,9,50,28,100,5
3579,28,68,9,88,37,94,3
3580,35,68,7,68,14,64,4
3581,33,77,7,72,34,78,4
3582,3,50,5,85,64,76,9
3583,27,76,9,37,80,32,3
3584,29,97,9,40,33,66,2
3585,20,100,4,62,70,48,4
3586,6,50,2,41,0,73,1
3587,38,70,5,96,46,92,9
3588,30,64,9,3,29,55,2
3589,15,97,3,65,33,12,3
3590,28,55,7,65,44,73,9
3591,31,74,9,95,17,55,7
3592,13,92,9,20,25,46,0
3593,13,73,8,92,19,33,5
3594,30,57,6,84,25,61,9
3595,39,58,8,29,86,85,1
3596,3,96,5,77,34,80,7
3597,11,89,8,30,75,74,0
3598,30,78,10,90,38,78,4
3599,0,86,1,37,1,79,4
3600,29,71,8,1,74,41,6
3601,24,95,1,13,13,5,5
3602,15,95,4,97,16,61,0
3603,36,76,1,9,15,87,4
3604,10,95,0,10,59,12,1
3605,2,60,4,13,27,99,2
3606,32,86,10,82,67,86,4
3607,16,99,4,64,67,8,2
3608,40,66,10,4,53,75,7
3609,15,53,8,98,51,90,5
3610,34,96,10,41,59,65,8
3611,17,75,5,33,66,72,2
3612,7,59,4,78,20,19,7
3613,18,69,3,44,100,24,4
3614,11,93,5,75,73,21,1
3615,15,93,0,52,93,54,0
3616,31,68,8,90,13,76,0
3617,8,96,8,90,72,54,6
3618,36,74,0,69,0,75,9
3619,18,89,2,71,43,31,3
3620,5,95,3,55,16,90,6
3621,23,88,8,50,36,88,10
3622,4,99,10,56,90,71,4
3623,29,71,5,83,68,96,5
3624,3,91,0,12,87,1,9
3625,40,100,0,36,80,2,10
3626,24,60,6,72,44,43,7
3627,0,61,6,19,38,49,3
3628,13,87,5,51,7,66,5
3629,38,80,10,82,11,42,8
3630,16,92,9,90,15,65,2
3631,39,50,1,12,86,17,6
3632,31,79,0,65,97,69,4
3633,15,89,2,99,43,49,7
3634,18,82,7,22,92,4,9
3635,20,63,1,42,77,46,4
3636,28,54,2,70,97,17,0
3637,0,77,9,82,100,83,7
3638,24,51,6,51,85,4,10
3639,22,93,3,3,56,1,10
3640,27,72,7,34,59,14,5
3641,10,52,1,86,57,20,3
3642,25,77,2,69,81,65,8
3643,12,74,3,84,32,77,1
3644,36,94,10,11,37,81,8
3645,8,94,10,58,25,18,5
3646,11,99,0,81,68,28,5
3647,24,73,8,38,60,85,4
3648,4,59,9,90,18,50,0
3649,4,60,9,28,71,17,6
3650,30,74,1,63,31,26,5
3651,29,91,2,73,11,91,8
3652,28,85,5,29,26,55,6
3653,14,61,1,86,49,79,1
3654,36,51,2,36,19,81,9
3655,20,69,7,64,55,28,0
3656,19,85,4,83,55,1,7
3657,25,72,9,53,80,9,7
3658,33,54,1,86,92,6,10
3659,2,65,4,58,60,84,4
3660,24,74,8,26,71,98,4
3661,0,75,9,51,6,96,2
3662,37,74,7,12,17,64,2
3663,14,51,7,0,34,47,9
3664,18,75,3,32,61,30,6
3665,31,75,5,9,41,57,2
3666,0,68,4,77,81,25,4
3667,27,68,8,89,58,40,3
3668,18,53,6,65,41,47,3
3669,5,89,0,45,6,41,9
3670,2,75,5,53,96,6,7
3671,28,89,4,70,65,40,7
3672,40,84,1,90,78,24,5
3673,4,85,9,22,29,29,0
3674,12,94,8,87,85,30,4
3675,11,66,10,40,69,11,2
3676,24,78,9,15,8,78,0
3677,5,74,1,64,97,77,4
3678,13,79,3,1,67,37,10
3679,25,69,6,82,34,26,8
3680,27,61,0,22,31,88,4
3681,21,60,2,10,32,48,1
3682,9,96,2,73,18,92,10
3683,27,71,0,47,37,68,7
3684,20,61,7,34,20,31,2
3685,4,68,0,43,53,74,0
3686,3,77,0,50,12,25,8
3687,10,77,0,3,75,11,6
3688,20,63,0,57,53,0,7
3689,19,95,8,12,67,93,2
3690,2,85,5,67,61,79,4
3691,33,92,0,58,2,97,4
3692,29,60,3,73,19,90,9
3693,31,78,5,70,72,0,4
3694,25,100,10,78,33,85,9
3695,11,75,6,95,66,4,10
3696,13,53,4,46,91,4,10
3697,8,79,10,64,91,56,9
3698,29,82,10,95,36,21,2
3699,16,68,8,48,0,97,7
3700,22,64,2,91,31,68,1
3701,17,59,7,59,52,70,10
3702,4,94,9,35,47,56,3
3703,11,80,1,1,76,89,10
3704,32,80,1,93,70,50,1
3705,23,72,8,7,9,50,7
3706,37,81,4,82,32,69,3
3707,25,80,0,12,30,36,2
3708,4,78,9,62,2,17,8
3709,2,94,3,79,15,40,6
3710,19,79,7,33,50,24,4
3711,35,89,2,82,58,15,2
3712,29,76,4,69,13,70,8
3713,12,83,4,84,98,51,1
3714,26,50,10,95,70,39,0
3715,9,70,10,71,24,75,3
3716,39,57,0,92,37,91,2
3717,16,71,5,53,54,73,5
3718,39,68,9,33,19,80,8
3719,24,87,9,17,71,21,2
3720,23,77,2,2,82,85,6
3721,29,54,7,62,46,81,5
3722,3,97,10,50,9,56,1
3723,0,92,9,15,27,86,0
3724,28,79,8,20,14,57,0
3725,13,82,3,97,2,73,2
3726,23,93,9,44,16,63,7
3727,10,72,0,43,46,14,1
3728,16,74,8,65,54,49,0
3729,29,73,6,11,18,99,8
3730,16,93,9,46,6,4,7
3731,7,89,5,2,98,47,7
3732,2,85,2,100,39,14,8
3733,38,51,4,66,47,78,7
3734,13,88,6,29,1,33,0
3735,38,90,4,73,11,53,4
3736,1,100,3,69,14,30,2
3737,36,91,1,60,21,80,3
3738,31,74,10,92,49,64,4
3739,31,99,3,80,39,48,2
3740,32,82,0,94,74,13,2
3741,12,62,2,53,5,66,7
3742,30,90,4,97,57,3,10
3743,6,75,3,2,14,21,2
3744,18,82,8,48,4,86,2
3745,19,54,3,8,63,51,1
3746,33,61,10,58,69,29,7
3747,39,85,10,24,47,3,5
3748,34,95,7,61,1,38,8
3749,19,78,1,30,33,89,5
3750,1,60,0,62,40,7,7
3751,20,94,1,46,9,84,7
3752,27,84,2,64,48,65,1
3753,20,54,3,40,89,6,3
3754,24,83,4,36,47,2,1
3755,37,62,8,65,41,40,5
3756,7,82,1,63,31,82,3
3757,9,100,3,9,0,2,2
3758,24,51,10,63,26,96,10
3759,16,61,6,49,81,66,6
3760,24,91,1,30,49,28,10
3761,19,59,4,23,83,64,8
3762,19,64,7,7,61,58,4
3763,24,90,5,98,23,99,4
3764,23,88,0,49,39,28,1
3765,1,65,10,73,99,89,6
3766,33,75,4,15,91,13,3
3767,4,62,2,35,63,49,9
3768,1,56,0,73,13,69,3
3769,0,86,6,16,76,0,8
3770,14,76,6,46,1,65,2
3771,12,78,3,63,93,37,10
3772,22,89,3,32,2,38,0
3773,22,75,3,83,78,58,6
3774,4,64,4,64,67,13,5
3775,3,98,3,69,60,93,7
3776,2,87,2,100,2,2,6
3777,3,71,3,92,57,88,4
3778,25,62,2,88,99,13,6
3779,19,66,8,94,51,36,2
3780,7,92,2,40,59,90,5
3781,33,98,3,27,19,36,6
3782,8,64,8,53,61,8,4
3783,4,81,6,43,85,73,4
3784,30,51,1,0,4,6,7
3785,34,96,0,82,28,12,7
3786,35,85,10,53,82,48,10
3787,35,82,1,36,23,12,7
3788,4,100,3,45,94,19,3
3789,10,72,0,69,24,81,10
3790,22,87,8,19,60,13,7
3791,21,82,8,67,51,99,10
3792,32,73,2,57,99,18,7
3793,29,69,9,13,48,99,6
3794,36,78,8,15,38,96,4
3795,9,95,2,97,10,12,4
3796,36,72,3,14,74,98,1
3797,33,55,7,99,54,14,8
3798,24,72,2,85,3,34,1
3799,21,70,4,75,61,23,0
3800,6,99,6,63,49,0,3
3801,29,64,4,59,74,2,3
3802,9,59,4,84,91,36,7
3803,2,76,3,3,86,41,2
3804,16,73,4,25,57,100,3
3805,35,50,3,38,22,38,0
3806,9,80,4,86,86,93,4
3807,21,77,10,53,26,53,3
3808,3,94,10,57,14,88,2
3809,40,95,6,45,77,22,1
3810,4,63,6,36,1,96,8
3811,22,95,0,12,95,9,0
3812,1,89,8,1,77,78,3
3813,13,82,0,2,72,32,10
3814,1,94,4,34,59,1,0
3815,39,68,8,59,70,48,9
3816,28,64,7,14,66,11,9
3817,7,98,2,52,43,17,10
3818,15,88,10,72,47,35,9
3819,27,71,9,73,66,86,8
3820,27,93,10,8,35,86,6
3821,2,72,7,65,94,7,1
3822,34,70,0,22,14,48,6
3823,27,82,10,97,33,94,5
3824,40,95,9,18,34,89,0
3825,25,61,2,34,75,99,7
3826,25,79,10,100,35,18,7
3827,20,68,2,88,65,17,9
3828,20,74,3,17,62,13,4
3829,24,72,0,55,86,89,7
3830,15,66,8,41,80,3,7
3831,7,62,6,40,23,35,8
3832,32,69,7,18,61,78,5
3833,25,88,1,35,95,99,3
3834,4,95,3,88,59,39,4
3835,23,64,0,59,46,40,5
3836,38,93,8,63,92,62,7
3837,2,97,8,15,0,0,4
3838,22,59,2,28,23,33,10
3839,40,58,2,80,66,48,9
3840,29,76,3,54,12,46,2
3841,9,64,10,75,23,42,5
3842,4,99,2,14,33,91,0
3843,8,86,5,87,82,71,5
3844,39,67,1,44,48,57,2
3845,36,64,0,11,77,73,1
3846,35,65,2,57,24,17,9
3847,24,97,9,78,46,50,2
3848,26,93,2,71,46,14,2
3849,8,50,5,24,98,97,4
3850,27,55,2,90,48,53,8
3851,40,76,1,42,97,39,5
3852,37,54,8,18,45,76,0
3853,5,59,5,0,27,67,1
3854,21,85,1,80,38,2,9
3855,25,52,8,70,19,22,9
3856,7,69,5,64,0,97,7
3857,26,86,9,30,40,51,4
3858,32,76,3,14,18,48,5
3859,5,77,5,71,3,26,9
3860,38,77,5,55,15,70,0
3861,18,85,9,23,52,61,0
3862,13,86,5,69,98,91,9
3863,12,61,6,44,63,89,8
3864,4,52,4,34,22,27,9
3865,5,55,0,86,100,97,8
3866,27,89,4,15,59,34,10
3867,22,65,0,25,50,19,2
3868,22,78,5,82,68,2,9
3869,32,92,1,94,62,91,10
3870,38,76,0,47,91,49,7
3871,13,75,8,76,35,38,9
3872,32,93,1,43,10,0,1
3873,39,60,6,75,53,89,0
3874,36,64,1,98,74,39,10
3875,38,65,2,33,15,8,0
3876,15,98,7,90,23,49,10
3877,33,90,6,50,29,61,2
3878,5,56,9,52,50,77,4
3879,4,67,8,74,33,57,2
3880,28,85,3,49,26,45,6
3881,24,54,0,88,0,82,3
3882,25,81,1,1,99,32,10
3883,36,92,6,65,6,69,0
3884,8,90,9,45,29,50,4
3885,7,68,9,10,37,91,10
3886,37,61,10,46,92,13,2
3887,21,55,9,0,24,74,5
3888,39,89,6,12,51,17,6
3889,34,54,6,66,35,73,5
3890,11,100,7,14,36,25,10
3891,36,93,2,51,24,12,4
3892,23,86,4,46,87,99,0
3893,20,81,9,13,45,36,3
3894,6,51,2,88,60,46,2
3895,39,64,10,21,8,15,10
3896,7,52,8,80,18,19,1
3897,1,72,1,13,76,46,6
3898,19,61,4,42,38,59,3
3899,21,65,3,72,34,76,9
3900,30,96,0,57,48,8,8
3901,23,86,9,42,40,83,1
3902,2,52,5,37,33,69,2
3903,10,65,0,25,60,75,8
3904,36,53,1,87,60,52,8
3905,16,50,5,76,66,84,9
3906,27,72,3,10,93,91,5
3907,28,63,3,18,42,98,10
3908,27,52,6,66,87,57,5
3909,11,93,1,55,66,94,8
3910,16,87,9,95,37,72,0
3911,9,92,6,44,9,4,7
3912,23,89,5,98,89,50,5
3913,6,62,8,47,60,61,6
3914,18,85,8,66,4,76,5
3915,37,99,3,84,33,50,9
3916,0,57,4,93,47,62,4
3917,21,83,1,24,79,93,6
3918,16,66,5,99,29,47,6
3919,36,80,10,26,87,86,9
3920,36,54,7,67,17,92,10
3921,25,94,1,21,41,33,6
3922,35,94,2,75,75,95,1
3923,38,100,7,25,36,80,0
3924,15,66,1,69,92,88,9
3925,7,95,1,2,39,60,3
3926,10,70,8,69,71,68,2
3927,33,56,7,35,3,9,4
3928,21,100,1,9,39,64,4
3929,17,57,9,3,100,9,6
3930,14,66,5,89,21,28,6
3931,17,70,7,28,61,71,2
3932,32,90,8,59,14,29,0
3933,2,82,9,46,27,25,4
3934,14,67,7,17,63,91,0
3935,16,57,5,31,97,39,10
3936,36,66,5,1,5,78,0
3937,14,93,1,20,61,9,2
3938,17,52,5,40,10,31,3
3939,27,93,1,95,69,13,0
3940,35,56,2,25,52,7,1
3941,19,76,5,2,59,20,2
3942,18,94,5,71,9,96,4
3943,8,61,3,17,74,70,2
3944,6,81,8,38,77,83,3
3945,27,99,2,15,23,72,8
3946,11,100,9,84,99,20,10
3947,17,50,3,16,51,8,8
3948,24,93,7,30,9,97,3
3949,15,78,8,8,51,92,1
3950,30,89,4,15,92,53,8
3951,38,60,9,7,50,11,0
3952,24,75,3,82,87,12,3
3953,7,59,2,89,74,44,5
3954,34,56,5,45,32,8,5
3955,20,70,4,47,35,81,10
3956,12,59,3,42,59,67,1
3957,20,53,3,28,6,62,8
3958,21,70,9,24,73,47,9
3959,39,85,0,16,73,90,5
3960,5,94,4,39,39,57,9
3961,20,93,7,19,11,79,8
3962,5,75,9,27,66,85,4
3963,40,65,6,72,97,11,1
3964,25,67,6,20,11,70,8
3965,4,74,8,98,59,41,3
3966,38,73,5,44,59,71,5
3967,32,77,0,2,11,26,2
3968,39,93,2,20,47,90,1
3969,19,56,1,42,51,47,6
3970,34,76,10,15,17,33,0
3971,28,95,5,82,40,81,8
3972,3,64,6,78,22,98,4
3973,38,100,5,65,76,91,1
3974,5,52,3,23,73,17,1
3975,1,97,6,86,0,95,2
3976,11,81,3,25,53,95,1
3977,12,84,10,60,94,64,8
3978,22,59,5,34,63,11,0
3979,24,85,8,6,54,96,4
3980,36,62,3,70,57,12,6
3981,4,85,4,14,31,38,10
3982,26,74,9,3,87,28,10
3983,5,82,10,51,83,80,2
3984,23,94,0,86,59,43,9
3985,26,65,7,62,89,10,6
3986,30,90,8,43,58,20,8
3987,21,57,9,86,7,32,9
3988,39,89,0,30,51,89,1
3989,18,54,7,43,59,96,7
3990,39,68,7,52,78,77,8
3991,2,83,8,9,87,53,1
3992,2,66,1,12,21,94,8
3993,13,60,10,50,33,37,9
3994,21,98,0,36,90,89,4
3995,5,83,9,65,48,56,10
3996,22,75,2,86,8,90,9
3997,37,87,0,48,91,12,3
3998,34,53,6,91,35,1,0
3999,9,98,7,83,8,71,4
4000,40,89,0,36,94,12,5
4001,18,96,4,24,71,78,4
4002,19,70,3,83,47,29,6
4003,40,64,4,62,43,34,7
4004,0,96,8,28,28,65,7
4005,29,52,6,22,15,90,2
4006,3,50,3,56,92,2,4
4007,32,66,1,32,59,84,3
4008,39,62,2,22,80,74,2
4009,3,87,3,66,78,19,4
4010,9,97,4,69,24,93,6
4011,24,93,8,45,9,93,6
4012,38,97,2,2,45,61,9
4013,21,50,10,66,33,99,7
4014,26,80,10,49,38,56,4
4015,29,88,10,52,41,27,7
4016,24,75,3,72,26,73,4
4017,10,63,5,86,85,84,8
4018,9,91,3,49,28,93,9
4019,30,77,0,76,89,80,2
4020,19,67,9,80,88,68,7
4021,2,95,4,8,48,1,1
4022,19,81,2,62,99,44,7
4023,7,73,1,52,25,83,1
4024,39,52,8,79,43,9,8
4025,34,61,9,57,58,35,0
4026,35,95,8,42,49,63,2
4027,7,100,10,30,76,16,8
4028,26,64,10,78,65,7,3
4029,31,93,7,24,46,70,2
4030,5,61,4,40,26,34,8
4031,32,97,7,62,33,84,1
4032,39,87,9,13,85,30,9
4033,3,55,5,47,29,61,6
4034,17,51,6,27,5,25,2
4035,30,100,9,32,50,37,6
4036,40,89,5,91,46,30,5
4037,21,67,10,75,13,81,3
4038,37,88,3,54,44,14,1
4039,35,52,8,68,27,35,6
4040,7,93,10,43,93,22,4
4041,0,85,3,56,40,26,3
4042,3,60,10,90,41,66,0
4043,32,67,10,0,77,2,3
4044,9,82,4,50,4,67,5
4045,29,86,4,4,55,30,0
4046,5,68,6,22,86,3,5
4047,12,81,4,71,67,34,6
4048,31,92,0,71,62,34,0
4049,24,74,7,34,85,90,8
4050,1,82,9,89,30,45,6
4051,40,80,4,62,42,5,1
4052,20,56,8,72,43,89,1
4053,20,64,8,88,86,81,7
4054,19,71,8,76,48,79,1
4055,4,89,9,14,46,58,3
4056,31,99,10,91,51,15,9
4057,11,91,3,94,76,73,6
4058,37,84,5,29,47,36,1
4059,36,98,4,75,76,84,2
4060,26,73,3,30,37,43,3
4061,9,86,1,38,7,96,3
4062,26,85,10,2,68,38,4
4063,22,89,0,73,51,92,5
4064,34,63,5,17,87,34,2
4065,30,76,2,6,52,72,10
4066,39,94,6,46,69,14,0
4067,23,52,4,54,92,95,10
4068,28,93,7,39,18,83,6
4069,34,93,9,50,11,94,1
4070,15,84,5,46,88,14,8
4071,22,89,8,84,8,18,5
4072,12,50,1,91,16,71,7
4073,25,74,2,7,62,6,10
4074,1,60,6,9,37,40,8
4075,7,51,1,38,42,3,9
4076,3,94,3,28,55,87,7
4077,8,73,9,79,13,97,8
4078,2,79,1,97,21,59,5
4079,30,53,2,42,57,66,1
4080,9,91,1,38,59,81,2
4081,2,82,9,82,81,38,9
4082,5,67,5,85,14,88,2
4083,39,58,10,79,28,56,0
4084,22,93,1,75,53,22,7
4085,34,85,5,62,30,72,1
4086,5,50,0,38,26,8,0
4087,11,75,2,31,70,66,3
4088,30,67,5,2,91,58,2
4089,35,82,7,46,30,18,10
4090,12,55,9,98,35,46,7
4091,12,54,4,1,29,29,4
4092,25,100,1,89,90,72,2
4093,1,57,3,6,16,13,1
4094,21,85,0,3,92,12,7
4095,8,57,3,76,99,12,3
4096,27,61,8,6,44,65,4
4097,40,73,4,30,64,25,10
4098,9,50,9,66,6,89,7
4099,21,66,2,53,92,59,7
4100,17,50,8,70,5,2,8
4101,17,50,1,71,29,11,9
4102,27,75,2,31,51,97,5
4103,28,50,10,90,92,33,8
4104,26,54,2,40,67,16,5
4105,10,95,8,77,72,23,4
4106,3,79,2,76,21,28,6
4107,36,54,9,11,16,83,9
4108,26,80,8,11,12,82,3
4109,39,75,7,94,41,75,6
4110,2,53,3,93,100,77,5
4111,26,61,9,52,65,2,8
4112,22,84,3,35,11,29,4
4113,1,77,1,82,7,4,7
4114,2,66,4,90,95,65,2
4115,39,67,0,90,14,26,3
4116,29,59,2,71,38,11,7
4117,12,72,3,7,55,2,9
4118,7,84,1,26,51,28,7
4119,18,56,6,57,33,64,3
4120,24,74,8,82,91,53,7
4121,7,71,0,30,64,2,8
4122,35,75,6,98,12,33,9
4123,28,56,10,36,52,78,10
4124,32,63,8,87,23,8,10
4125,25,85,1,62,22,59,6
4126,21,77,6,49,26,45,4
4127,4,54,5,40,36,53,3
4128,34,70,4,86,8,29,0
4129,0,85,1,68,46,75,7
4130,35,88,1,75,26,51,1
4131,26,98,8,60,20,78,1
4132,20,78,6,18,99,70,9
4133,10,74,4,43,35,71,9
4134,1,65,6,85,8,19,8
4135,1,86,5,58,38,4,6
4136,10,99,4,41,90,50,5
4137,8,100,2,79,88,25,10
4138,1,79,7,91,48,93,8
4139,35,66,8,29,44,31,0
4140,3,56,7,47,10,65,8
4141,14,92,2,57,98,61,7
4142,17,59,3,70,75,9,6
4143,26,58,3,2,9,12,7
4144,29,60,0,96,86,77,0
4145,7,95,5,81,24,28,2
4146,18,100,1,94,72,95,10
4147,19,75,10,88,15,60,3
4148,30,89,7,94,49,65,8
4149,28,60,9,96,60,64,10
4150,17,72,2,5,17,18,7
4151,20,50,2,10,96,71,5
4152,32,50,7,50,88,58,10
4153,9,79,3,5,49,55,1
4154,12,89,4,24,74,66,7
