,default_riesgo,ingreso_anual,edad,n_transacciones,segmento_cliente,region,score,cliente_riesgoso
1730,0,595000,43,20,Gold,Norte,0.1043042526836381,NO
1731,0,395300,52,14,Gold,Centro,0.0595831864510547,NO
1732,0,751800,32,12,Silver,Sur,0.0121243731820379,NO
1733,0,213300,33,23,Bronze,Sur,-0.0554666874588068,NO
1734,0,696700,37,19,Bronze,Norte,-0.1852342503109876,NO
1735,1,466400,19,7,Bronze,Centro,0.7247085655687405,YES
1736,0,628900,41,16,Bronze,Norte,0.0530489798529872,NO
1737,0,512000,21,23,Bronze,Norte,-0.1574867612474653,NO
1738,0,670900,41,18,Bronze,Norte,-0.1233694164328549,NO
1739,0,441900,49,24,Bronze,Centro,0.0252329973371675,NO
1740,0,335200,35,23,Bronze,Sur,0.033914168620787,NO
1741,0,713100,57,28,Silver,Norte,-0.0990647310092059,NO
1742,0,483000,25,20,Bronze,Norte,-0.0574064713568038,NO
1743,0,533200,52,29,Gold,Centro,-0.1836488838570426,NO
1744,0,685200,47,14,Bronze,Norte,0.1377263903813233,NO
1745,0,345200,23,14,Gold,Sur,-0.1299874407368452,NO
1746,0,589300,67,21,Platinum,Norte,0.054225939124855,NO
1747,0,411500,39,18,Silver,Sur,-0.003496069615338,NO
1748,0,480200,31,20,Silver,Norte,0.1289593619624759,NO
1749,0,510800,26,14,Gold,Norte,-0.0792254092774756,NO
1750,0,275000,38,10,Bronze,Norte,0.0061252710340387,NO
1751,0,383200,39,19,Platinum,Sur,-0.169842690923735,NO
1752,0,702700,41,21,Gold,Norte,-0.1938526836939753,NO
1753,0,632900,37,24,Silver,Norte,0.0596333583865473,NO
1754,1,490600,46,21,Bronze,Norte,0.5214974160930297,YES
1755,0,536500,36,26,Silver,Sur,-0.022821753443453,NO
1756,1,455900,21,21,Silver,Norte,0.8011295447972919,YES
1757,0,703500,39,20,Silver,Centro,0.0746684856094679,NO
1758,0,469900,18,26,Silver,Sur,-0.0664585487948593,NO
1759,0,534800,44,18,Bronze,Centro,-0.1588503136408172,NO
1760,0,671900,30,19,Bronze,Norte,0.0509494861655528,NO
1761,0,383400,42,19,Silver,Sur,0.134225678286018,NO
1762,0,733800,53,16,Bronze,Sur,-0.0662238078665623,NO
1763,0,270400,31,21,Bronze,Norte,-0.0803312858407116,NO
1764,0,744400,51,23,Bronze,Centro,-0.0524901962868998,NO
1765,0,444100,36,17,Bronze,Sur,0.0571608710807115,NO
1766,0,463600,58,24,Silver,Sur,0.1228517606414912,NO
1767,0,216500,36,24,Bronze,Sur,-0.1239606811380522,NO
1768,0,431800,32,22,Gold,Sur,-0.1498281809324653,NO
1769,0,344000,47,29,Gold,Sur,0.2339996321932448,NO
1770,0,408900,36,16,Silver,Norte,-0.0177322787890038,NO
1771,0,479400,32,24,Bronze,Sur,0.0252892795690309,NO
1772,1,643700,35,15,Silver,Centro,0.630806915938236,YES
1773,1,531100,40,22,Silver,Sur,0.7489962309452716,YES
1774,0,546200,53,20,Platinum,Norte,0.0960060874701522,NO
1775,0,335700,21,21,Silver,Norte,0.0299796171572929,NO
1776,0,367900,40,15,Silver,Centro,0.1740858077014435,NO
1777,0,769800,46,17,Gold,Sur,-0.0326744589941091,NO
1778,0,389700,42,20,Bronze,Centro,-0.0262882473035376,NO
1779,0,748400,53,11,Bronze,Centro,0.0231406351277415,NO
1780,0,463500,39,20,Silver,Centro,0.0464961645506097,NO
1781,1,500300,38,15,Bronze,Centro,0.7227947262062608,YES
1782,0,660600,46,17,Bronze,Sur,-0.1284415026955091,NO
1783,0,690800,41,17,Silver,Norte,0.0312515166195561,NO
1784,0,483400,36,20,Bronze,Norte,-0.0374173584803437,NO
1785,1,441800,45,21,Silver,Sur,0.6419022985925353,YES
1786,0,491600,33,18,Gold,Centro,0.0032482054753243,NO
1787,0,550700,34,26,Bronze,Sur,-0.0961522687329214,NO
1788,0,633700,35,20,Bronze,Centro,-0.1135391323873231,NO
1789,0,500600,54,15,Bronze,Centro,-0.261546896000385,NO
1790,0,592800,18,23,Bronze,Sur,0.1747237328509891,NO
1791,0,745800,44,14,Bronze,Sur,0.0555731319103002,NO
1792,0,557200,40,18,Bronze,Centro,-0.0116764121306305,NO
1793,0,546700,23,20,Silver,Centro,-0.0667223236886648,NO
1794,0,272200,43,14,Bronze,Centro,-0.2876032282046417,NO
1795,0,105400,45,16,Silver,Centro,-0.0728528876221484,NO
1796,0,558300,46,13,Gold,Sur,0.0715866337164076,NO
1797,0,485800,18,13,Gold,Norte,0.0942174303593868,NO
1798,0,422800,54,28,Silver,Norte,0.0642291993603301,NO
1799,0,536500,33,21,Bronze,Centro,0.0158391955752468,NO
1800,1,490900,47,28,Silver,Norte,0.8303874145931378,YES
1801,0,669200,47,12,Bronze,Norte,-0.032853722208854,NO
1802,0,512900,31,22,Bronze,Norte,0.1085188916134361,NO
1803,0,388000,47,18,Gold,Norte,-0.0384582443720213,NO
1804,0,648500,36,16,Bronze,Norte,-0.0881141308877762,NO
1805,0,467400,19,24,Bronze,Norte,-0.1005712980422521,NO
1806,0,579000,52,21,Gold,Centro,-0.1064496421172953,NO
1807,0,428400,32,16,Gold,Centro,0.0659068028802485,NO
1808,0,402500,31,19,Bronze,Centro,-0.0742745571097078,NO
1809,0,512600,36,21,Bronze,Sur,-0.1033028845034944,NO
1810,0,501900,43,17,Silver,Norte,0.071373521966136,NO
1811,0,572000,39,22,Silver,Norte,0.0327970390472232,NO
1812,0,459700,45,19,Bronze,Sur,0.0962591982845802,NO
1813,0,224500,27,15,Silver,Norte,0.0512599511272798,NO
1814,0,435100,33,12,Platinum,Centro,-0.0753111580197311,NO
1815,1,619100,39,21,Bronze,Centro,0.7076102416468587,YES
1816,0,455400,59,27,Gold,Sur,0.0125132990769677,NO
1817,0,463000,39,16,Platinum,Centro,-0.0919158658474002,NO
1818,0,648000,51,11,Bronze,Sur,-0.1104624974093992,NO
1819,0,393200,40,21,Gold,Centro,-0.0680721609117704,NO
1820,0,268600,35,20,Bronze,Norte,0.203658235667208,NO
1821,0,475900,38,15,Silver,Centro,-0.0412744094221548,NO
1822,0,427400,38,22,Gold,Sur,0.1232866791386714,NO
1823,0,355100,46,26,Bronze,Norte,-0.0468660509479798,NO
1824,0,473700,54,27,Silver,Sur,0.0888838819539992,NO
1825,0,573700,44,24,Gold,Norte,0.0902491655557847,NO
1826,0,498600,52,17,Bronze,Norte,0.0952590507952044,NO
1827,1,546000,30,23,Bronze,Centro,0.7387827342008958,YES
1828,0,772000,36,23,Bronze,Centro,0.1377366578781151,NO
1829,0,448600,33,29,Silver,Norte,0.0378353969352727,NO
1830,1,541800,43,30,Platinum,Centro,0.8713529729340279,YES
1831,0,423600,36,20,Gold,Centro,-0.1619919803188433,NO
1832,0,373000,47,16,Silver,Sur,0.0348286247666818,NO
1833,0,412300,31,17,Silver,Centro,0.0283323592535666,NO
1834,0,428200,40,19,Bronze,Norte,-0.0936519845805491,NO
1835,0,553900,47,19,Bronze,Centro,0.0579584221763738,NO
1836,0,852400,19,17,Silver,Norte,-0.1490082675576618,NO
1837,0,392600,61,10,Silver,Norte,-0.0654184325760328,NO
1838,1,437500,37,21,Silver,Sur,0.5000912187102191,YES
1839,0,490500,20,15,Platinum,Norte,0.1558626516962814,NO
1840,0,559400,42,23,Silver,Norte,-0.0231549493945295,NO
1841,0,539500,40,30,Silver,Sur,0.2166884034816311,NO
1842,0,692600,39,18,Bronze,Norte,0.0802949926519495,NO
1843,0,136000,50,20,Platinum,Sur,0.0448098213351024,NO
1844,1,142000,47,14,Gold,Norte,0.6413772305719,YES
1845,0,425600,43,24,Gold,Centro,-0.104635003568742,NO
1846,0,664600,45,19,Silver,Sur,0.0522971573896945,NO
1847,0,265200,39,16,Silver,Sur,-0.0071514009272982,NO
1848,1,48900,58,37,Silver,Norte,0.5660729684514698,YES
1849,0,585700,25,17,Bronze,Sur,-0.1516858416508318,NO
1850,0,536500,41,16,Silver,Norte,-0.0958703729143583,NO
1851,0,336500,41,16,Gold,Sur,0.182096722526623,NO
1852,1,352200,48,22,Bronze,Sur,0.9213277918011304,YES
1853,0,354500,32,19,Bronze,Centro,0.0204989147308909,NO
1854,1,516600,23,20,Silver,Norte,0.7148942796241288,YES
1855,0,406100,42,24,Bronze,Centro,-0.0336320371829521,NO
1856,0,574100,43,14,Silver,Sur,-0.0934485348309502,NO
1857,0,71800,55,27,Silver,Norte,0.1375179057607244,NO
1858,0,371500,27,26,Bronze,Centro,0.1873576393897136,NO
1859,0,331100,52,20,Gold,Sur,-0.0893419085839285,NO
1860,0,461500,64,26,Silver,Centro,-0.0082838378424601,NO
1861,0,419300,36,16,Gold,Sur,-0.0449866300710167,NO
1862,0,619700,27,14,Gold,Sur,-0.0420239074864977,NO
1863,0,221100,36,15,Gold,Norte,0.1185908255429862,NO
1864,1,506800,40,28,Bronze,Norte,0.5688038454633878,YES
1865,1,583800,46,13,Bronze,Norte,0.7466469690936306,YES
1866,0,778500,34,18,Bronze,Sur,0.0728238107305865,NO
1867,0,427700,56,19,Silver,Centro,-0.0142151173601819,NO
1868,0,548700,29,15,Gold,Norte,0.0893067826986772,NO
1869,0,229400,23,24,Silver,Norte,0.014765184053745,NO
1870,0,141200,51,24,Gold,Norte,0.1217129921156112,NO
1871,0,626700,18,15,Bronze,Norte,-0.1522205304925854,NO
1872,0,499200,38,24,Bronze,Sur,-0.0348775261006869,NO
1873,0,676800,70,24,Gold,Centro,-0.0071813142851034,NO
1874,0,294000,40,22,Silver,Sur,-0.2672207384471349,NO
1875,0,578000,29,21,Gold,Sur,-0.1085952733578534,NO
1876,0,780300,39,22,Bronze,Sur,-0.0813599254358786,NO
1877,0,563000,39,15,Gold,Norte,0.0948205994823349,NO
1878,0,541500,42,16,Silver,Centro,-0.07068433463146,NO
1879,0,501300,47,18,Gold,Sur,-0.0818078987305977,NO
1880,0,264400,30,18,Bronze,Sur,0.0817485780656191,NO
1881,1,703300,57,19,Silver,Sur,0.5382089354209945,YES
1882,0,408400,42,28,Gold,Norte,-0.2071244067443572,NO
1883,0,575700,47,20,Gold,Norte,-0.0361592300069346,NO
1884,0,265500,34,18,Bronze,Sur,-0.1447706768078355,NO
1885,0,323100,53,23,Bronze,Norte,-0.1409679294659649,NO
1886,0,715300,37,18,Silver,Centro,0.0573433791687982,NO
1887,0,447900,43,27,Bronze,Norte,0.0875973837912579,NO
1888,0,718000,31,22,Silver,Sur,0.0788864215852125,NO
1889,1,488300,30,16,Bronze,Centro,0.8108776660307233,YES
1890,0,223700,47,22,Bronze,Norte,0.1241134320014801,NO
1891,0,633800,36,21,Silver,Sur,-0.2128590208826931,NO
1892,0,411500,31,25,Silver,Centro,0.0450411959929466,NO
1893,0,604800,34,15,Silver,Centro,-0.0529608199569558,NO
1894,0,503800,47,15,Platinum,Centro,-0.0747424245990436,NO
1895,0,268500,34,24,Bronze,Norte,0.0560414632208705,NO
1896,0,524600,39,24,Silver,Centro,-0.1730295479895751,NO
1897,0,829400,40,16,Bronze,Norte,-0.175110860587232,NO
1898,0,573900,21,22,Silver,Sur,0.0633572744081717,NO
1899,0,491400,25,21,Bronze,Norte,0.0487786017510897,NO
1900,0,661300,43,20,Bronze,Norte,0.013673265587151,NO
1901,0,531600,33,20,Bronze,Sur,-0.0879913404723136,NO
1902,0,531400,51,23,Bronze,Norte,0.0743829634582124,NO
1903,0,336300,50,17,Gold,Norte,0.0680302892060475,NO
1904,0,535100,47,19,Silver,Sur,0.0085304515047454,NO
1905,0,655300,58,16,Platinum,Centro,-0.1177321041269771,NO
1906,1,374600,39,18,Silver,Sur,0.6574751654270493,YES
1907,0,713700,46,21,Bronze,Centro,0.0837833677524442,NO
1908,0,486200,34,19,Bronze,Norte,0.1327191222801786,NO
1909,0,366800,65,26,Bronze,Sur,-0.0326536603376328,NO
1910,0,649600,60,14,Bronze,Centro,-0.0249672967808262,NO
1911,1,457000,40,25,Silver,Norte,0.6838310891974938,YES
1912,1,613900,44,26,Silver,Norte,0.7274893008910972,YES
1913,0,456200,54,15,Bronze,Norte,-0.0581067300060023,NO
1914,0,491000,39,22,Bronze,Centro,-0.2894185057571584,NO
1915,0,574000,33,25,Bronze,Centro,0.1192769001647096,NO
1916,1,543600,49,25,Bronze,Centro,0.8794688947162549,YES
1917,0,200700,41,26,Bronze,Norte,-0.0612399859605712,NO
1918,0,331800,42,29,Gold,Centro,-0.1066653368918774,NO
1919,0,639400,32,16,Bronze,Sur,-0.0137100522390222,NO
1920,0,480200,23,19,Silver,Centro,-0.0187503883728772,NO
1921,0,421400,42,17,Bronze,Centro,0.0995518577162959,NO
1922,0,296200,49,28,Bronze,Norte,0.0054639441645037,NO
1923,0,338000,38,18,Gold,Sur,-0.0792622830371183,NO
1924,0,196700,54,20,Silver,Sur,-0.1318409450558049,NO
1925,0,484800,33,22,Bronze,Sur,0.0865634184819673,NO
1926,0,410200,29,25,Gold,Centro,0.0599511241164249,NO
1927,0,355000,39,28,Bronze,Norte,0.1060559878091818,NO
1928,0,489800,39,23,Bronze,Centro,-0.0968186750721094,NO
1929,0,554600,48,17,Gold,Norte,0.1838436899528329,NO
1930,0,814000,32,23,Silver,Sur,-0.1743694507057237,NO
1931,0,273200,54,26,Bronze,Centro,0.0709601021401479,NO
1932,0,673900,60,23,Bronze,Norte,-0.1909582767196901,NO
1933,0,646000,40,15,Gold,Centro,-0.0790331381698467,NO
1934,0,383100,52,20,Bronze,Norte,0.1561022930447959,NO
1935,0,530500,29,17,Bronze,Sur,0.0831364254475989,NO
1936,0,431400,51,16,Silver,Centro,-0.0546220415487181,NO
1937,0,527900,50,29,Gold,Sur,-0.0518837042821688,NO
1938,0,726400,49,21,Bronze,Centro,0.0100622110835442,NO
1939,0,590800,40,26,Gold,Centro,0.0514140990760722,NO
1940,0,576300,18,21,Silver,Norte,0.1251579382682696,NO
1941,0,435500,34,19,Silver,Norte,-0.0456234004608494,NO
1942,0,277400,34,24,Silver,Norte,-0.1611785063487201,NO
1943,0,468700,30,23,Platinum,Sur,0.015696862704876,NO
1944,0,681000,41,26,Bronze,Sur,-0.0457430837508394,NO
1945,0,270900,36,20,Bronze,Centro,-0.1300633704748447,NO
1946,0,341700,32,19,Gold,Norte,0.0297668915312794,NO
1947,0,518900,29,20,Silver,Sur,-0.0213113754092789,NO
1948,0,352300,33,19,Silver,Centro,0.0306512206469794,NO
1949,0,381100,51,21,Silver,Sur,-0.089444420018718,NO
1950,0,436500,33,15,Silver,Centro,0.0486710530325498,NO
1951,0,295200,35,26,Gold,Norte,-0.1317098196754978,NO
1952,0,353900,35,22,Gold,Centro,-0.0827731389696583,NO
1953,0,605500,43,15,Silver,Centro,-0.0242914231087277,NO
1954,1,303900,45,18,Bronze,Norte,0.8741818414959714,YES
1955,1,260300,18,25,Silver,Norte,0.7784825368548494,YES
1956,0,405500,50,27,Silver,Centro,0.1077192504267789,NO
1957,0,609800,54,23,Silver,Sur,0.1417077033343144,NO
1958,0,470500,29,21,Silver,Norte,0.3602832135810874,NO
1959,0,430300,30,20,Bronze,Centro,0.0041589067558433,NO
1960,0,506700,35,23,Silver,Norte,0.1420400923129855,NO
1961,0,238100,32,30,Silver,Norte,0.1012635254401941,NO
1962,0,574200,42,21,Gold,Sur,0.0996032503307525,NO
1963,0,557500,21,21,Silver,Norte,0.1774239618040181,NO
1964,0,438600,29,23,Bronze,Centro,-0.0419313030984476,NO
1965,0,650900,55,25,Silver,Centro,-0.0498685023936379,NO
1966,0,330900,31,18,Gold,Norte,0.0319765513481861,NO
1967,0,669200,52,20,Silver,Norte,-0.0182699771921887,NO
1968,0,523200,44,21,Silver,Sur,0.0318500852998173,NO
1969,0,449500,22,18,Silver,Sur,0.1562748785053011,NO
1970,0,497000,46,19,Bronze,Sur,-0.0478146722706278,NO
1971,0,483900,39,31,Gold,Centro,-0.030467896259373,NO
1972,0,683000,35,18,Bronze,Sur,0.0174311003526577,NO
1973,0,338500,42,22,Silver,Centro,-0.0228318426025169,NO
1974,0,385600,45,24,Bronze,Sur,-0.1914005828013487,NO
1975,1,655400,47,20,Bronze,Centro,0.641987235730106,YES
1976,0,410700,52,17,Silver,Norte,0.0687373242237504,NO
1977,0,635100,44,19,Silver,Centro,0.1437546750932646,NO
1978,1,754900,26,11,Silver,Norte,0.5845381432462273,YES
1979,0,439700,35,19,Silver,Centro,-0.1159282399230843,NO
1980,0,602200,69,18,Silver,Centro,0.0030233802717335,NO
1981,0,326900,47,20,Silver,Norte,-0.2075595064877836,NO
1982,0,613200,64,24,Silver,Centro,-0.0444970202987127,NO
1983,0,529900,54,20,Silver,Centro,-0.1736042059551393,NO
1984,0,571000,42,13,Silver,Sur,0.1369061299842465,NO
1985,0,403200,43,27,Silver,Norte,-0.0769331154350404,NO
1986,0,250800,40,17,Gold,Norte,0.1652834186339027,NO
1987,0,575500,23,17,Bronze,Sur,0.1113521353458339,NO
1988,0,190500,40,20,Gold,Sur,-0.0646317297697416,NO
1989,0,452400,52,19,Bronze,Norte,-0.1071959636846077,NO
1990,0,641200,34,23,Bronze,Norte,-0.0193545749167588,NO
1991,0,528800,44,22,Bronze,Norte,-0.0104646624258203,NO
1992,0,792300,49,20,Silver,Sur,0.0346146943952401,NO
1993,0,653800,31,13,Bronze,Sur,-0.0776543289530179,NO
1994,0,401900,35,18,Gold,Centro,0.0746394873522203,NO
1995,0,504100,30,20,Gold,Sur,0.0265328054999899,NO
1996,1,492900,32,24,Silver,Centro,0.6659604843284136,YES
1997,0,262700,27,17,Silver,Centro,-0.0712040655418023,NO
1998,0,358900,31,20,Gold,Sur,-0.0184884983098685,NO
1999,0,415900,54,15,Gold,Sur,-0.0816901251827569,NO
2000,0,194600,31,26,Silver,Sur,0.0058438694883587,NO
2001,0,507100,41,26,Silver,Sur,0.0085438685219909,NO
2002,1,462600,35,15,Silver,Norte,0.7261707283476339,YES
2003,0,249100,52,19,Silver,Sur,0.1766242409671854,NO
2004,0,560600,53,24,Bronze,Centro,-0.0132444719699572,NO
2005,0,607400,49,29,Silver,Centro,0.1004597867124482,NO
2006,0,534100,43,16,Bronze,Norte,0.0229587396975701,NO
2007,0,451400,38,13,Bronze,Norte,-0.0238244301898454,NO
2008,0,588700,28,16,Silver,Sur,-0.0119159269951234,NO
2009,0,602000,59,13,Platinum,Norte,-0.005882640916805,NO
2010,0,546100,32,22,Platinum,Sur,0.0279767707728216,NO
2011,0,376300,47,23,Silver,Sur,-0.095932076521897,NO
2012,1,541500,51,14,Silver,Norte,0.5534659616555032,YES
2013,0,679300,34,23,Bronze,Norte,0.0654297393474275,NO
2014,0,410500,50,18,Silver,Centro,0.0898123832581259,NO
2015,0,814700,48,21,Bronze,Norte,0.0745635832802802,NO
2016,0,421200,57,17,Bronze,Norte,0.0154972018556472,NO
2017,1,504900,35,24,Silver,Norte,0.7767224627453289,YES
2018,0,399100,27,22,Bronze,Centro,0.0713429026017142,NO
2019,0,533500,35,21,Bronze,Sur,0.0787629358954954,NO
2020,1,238700,42,17,Gold,Centro,0.6140459178657887,YES
2021,0,418100,41,26,Bronze,Norte,-0.1096951797154631,NO
2022,1,336200,36,21,Bronze,Norte,0.6611430753247729,YES
2023,0,520300,21,19,Bronze,Norte,-0.0017384109542655,NO
2024,0,649200,45,24,Bronze,Sur,-0.0241921127132289,NO
2025,0,596900,60,19,Bronze,Centro,-0.1876690331337875,NO
2026,0,144300,45,21,Gold,Centro,0.1721692612135142,NO
2027,1,806300,46,26,Bronze,Sur,0.6725954011114263,YES
2028,0,544300,46,19,Gold,Centro,0.0172704416576953,NO
2029,0,383500,44,19,Bronze,Sur,0.1244548990763058,NO
2030,0,523600,49,21,Silver,Sur,-0.2344972269521205,NO
2031,0,526400,44,25,Silver,Centro,-0.0511693871911712,NO
2032,0,400000,37,19,Silver,Centro,-0.0387117273579804,NO
2033,1,529700,32,27,Silver,Sur,0.6663689954549354,YES
2034,0,408900,38,15,Gold,Centro,-0.0173486590713952,NO
2035,0,439300,43,24,Bronze,Sur,0.1447134798444844,NO
2036,0,397100,37,23,Silver,Centro,0.0673458875727222,NO
2037,0,285100,43,16,Gold,Centro,0.0958035268628829,NO
2038,0,521900,44,17,Bronze,Centro,0.0047120271810923,NO
2039,0,587800,48,20,Bronze,Centro,-0.1399373046145501,NO
2040,1,577200,53,21,Bronze,Centro,0.4920302964853992,YES
2041,0,623000,41,22,Silver,Norte,-0.1529407723231631,NO
2042,0,548700,27,22,Bronze,Norte,0.0359765704166019,NO
2043,0,420100,37,27,Bronze,Centro,0.0031769712697634,NO
2044,1,626000,40,17,Silver,Centro,0.6789836352443992,YES
2045,0,296400,22,27,Silver,Centro,-0.0368576906740136,NO
2046,0,364900,54,25,Bronze,Sur,0.2011721575442747,NO
2047,0,355400,41,28,Bronze,Norte,-0.0822903590976474,NO
2048,0,662000,44,15,Silver,Sur,0.0927819456116059,NO
2049,0,641400,54,20,Gold,Norte,0.0001912936020993,NO
2050,0,573100,34,17,Silver,Norte,-0.0060939511785996,NO
2051,0,660800,46,25,Gold,Centro,0.1176637548616744,NO
2052,0,368100,39,22,Bronze,Centro,0.1462530382691444,NO
2053,1,552300,38,17,Bronze,Sur,0.6760450543115162,YES
2054,0,481200,32,19,Silver,Sur,0.0799202719242142,NO
2055,0,627000,57,16,Gold,Centro,0.0363891362150053,NO
2056,0,482700,36,19,Silver,Centro,0.0007437138809914,NO
2057,0,442300,47,21,Gold,Norte,0.0204254942657025,NO
2058,0,581100,21,18,Platinum,Norte,-0.0688008814844837,NO
2059,0,631400,52,19,Bronze,Centro,-0.0306099393331084,NO
2060,0,399700,51,24,Bronze,Norte,-0.0580635279752706,NO
2061,0,490800,41,28,Bronze,Sur,0.0901376716428919,NO
2062,0,341200,38,20,Bronze,Norte,-0.0095201115541062,NO
2063,0,125300,44,18,Bronze,Centro,-0.1297714024615038,NO
2064,0,530100,63,28,Gold,Norte,-0.0723437223163088,NO
2065,0,591300,22,20,Bronze,Centro,-0.3199264645212178,NO
2066,0,539300,48,16,Bronze,Norte,-0.0494492601882148,NO
2067,0,207600,31,18,Bronze,Sur,0.0037645065097149,NO
2068,0,447400,40,19,Gold,Sur,-0.0136135848866973,NO
2069,0,167200,38,28,Silver,Centro,0.1980154351531392,NO
2070,0,705500,36,20,Gold,Centro,0.0574906040915036,NO
2071,0,337100,40,22,Platinum,Centro,0.053045185308915,NO
2072,0,688300,29,13,Silver,Norte,-0.1643269034570278,NO
2073,1,641900,50,19,Bronze,Norte,0.6635357945882867,YES
2074,1,364900,22,17,Bronze,Norte,0.6513337192676304,YES
2075,1,330100,45,27,Bronze,Sur,0.6213918801191991,YES
2076,0,552600,37,22,Silver,Centro,-0.0799880665513346,NO
2077,0,373400,28,14,Bronze,Norte,-0.1808122953941623,NO
2078,1,515400,42,13,Bronze,Sur,0.5724146795318671,YES
2079,0,427600,24,21,Silver,Centro,0.0874093402764949,NO
2080,0,232800,40,14,Silver,Sur,-0.0142914691993182,NO
2081,0,165400,26,22,Silver,Centro,-0.0506402418274334,NO
2082,0,534000,45,21,Bronze,Norte,-0.0005411334652708,NO
2083,1,415800,31,18,Gold,Sur,0.8167390678701151,YES
2084,0,417000,35,27,Silver,Sur,0.0004210520875785,NO
2085,0,604400,43,13,Bronze,Sur,0.0540374130931037,NO
2086,0,676000,32,16,Gold,Centro,-0.0846604842388257,NO
2087,0,459100,39,22,Platinum,Centro,-0.0618629950746719,NO
2088,0,448900,25,16,Bronze,Sur,0.0353976885063675,NO
2089,0,575000,46,18,Bronze,Centro,0.1892653708337114,NO
2090,0,296500,58,24,Silver,Sur,0.1429774859514874,NO
2091,1,533500,68,16,Bronze,Norte,0.7582828069456139,YES
2092,0,582800,41,15,Gold,Sur,0.0151433760160718,NO
2093,0,602000,48,18,Bronze,Sur,0.1401069355627171,NO
2094,0,209500,22,14,Gold,Centro,0.0794678323045123,NO
2095,0,385800,55,20,Silver,Centro,-0.2293662022370661,NO
2096,0,368300,48,21,Silver,Centro,-0.1053930847855222,NO
2097,0,515000,35,19,Bronze,Norte,0.0338140325357931,NO
2098,0,572100,52,26,Bronze,Norte,-0.1786967565550972,NO
2099,0,724500,37,14,Bronze,Norte,-0.0897589004756862,NO
2100,1,425800,35,21,Bronze,Centro,0.6300185056342026,YES
2101,0,425400,45,18,Bronze,Sur,-0.0256165906245833,NO
2102,0,672500,29,11,Gold,Sur,-0.0287430208226207,NO
2103,0,544500,50,12,Bronze,Sur,-0.0289120427166826,NO
2104,0,690100,29,24,Gold,Centro,0.0825307517240313,NO
2105,0,543300,29,12,Silver,Centro,-0.0265223865450534,NO
2106,1,326400,31,17,Gold,Norte,0.6615369867928765,YES
2107,1,300000,48,17,Platinum,Centro,0.5650827895856483,YES
2108,0,267300,34,23,Bronze,Sur,0.1024346201985824,NO
2109,1,599300,27,19,Gold,Norte,0.6328502486052513,YES
2110,0,678300,34,24,Silver,Norte,-0.1087030328001275,NO
2111,0,777400,40,27,Gold,Centro,0.0213090574868971,NO
2112,0,626500,28,17,Silver,Norte,-0.0766941262383062,NO
2113,1,674400,28,23,Silver,Norte,0.6474047260205705,YES
2114,0,413000,61,14,Bronze,Centro,0.0258460174319069,NO
2115,0,326500,31,15,Bronze,Norte,-0.0326482623779556,NO
2116,0,627500,37,15,Silver,Sur,0.2311609375300634,NO
2117,0,562700,36,16,Platinum,Centro,-0.0074828543319197,NO
2118,0,516100,36,25,Silver,Sur,0.0617838218879222,NO
2119,1,558100,46,21,Bronze,Sur,0.5058305952507054,YES
2120,0,548500,49,21,Gold,Sur,-0.086064913191473,NO
2121,0,692600,37,26,Gold,Sur,-0.1086913694916712,NO
2122,1,694200,28,18,Bronze,Norte,0.6045620276697371,YES
2123,0,581600,53,22,Bronze,Norte,0.0415537993837002,NO
2124,1,626900,39,19,Bronze,Centro,0.8035565067777409,YES
2125,0,577100,57,15,Gold,Centro,0.034463050463451,NO
2126,0,430800,18,12,Gold,Sur,-0.0226644623566309,NO
2127,0,613500,42,17,Bronze,Sur,-0.0630855038712419,NO
2128,1,290800,59,23,Bronze,Centro,0.8113599751186509,YES
2129,0,658100,36,23,Gold,Centro,0.2071255454154862,NO
2130,0,320800,38,20,Gold,Centro,0.013505570478369,NO
2131,0,542900,43,25,Gold,Centro,0.0939363064071572,NO
2132,0,373200,34,17,Silver,Sur,0.0343370349795475,NO
2133,0,583000,37,22,Bronze,Centro,0.0755504906465589,NO
2134,0,494900,37,9,Silver,Norte,-0.1164546778110116,NO
2135,1,260800,34,18,Bronze,Sur,0.6511863719857875,YES
2136,0,563100,52,17,Gold,Norte,0.0395469440045584,NO
2137,0,413300,45,15,Bronze,Centro,0.1212490944081979,NO
2138,0,632200,43,28,Gold,Norte,-0.0818134221637674,NO
2139,1,500200,48,16,Bronze,Centro,0.4966700888959873,YES
2140,0,559300,37,28,Gold,Norte,-0.0498264426441249,NO
2141,0,356400,32,24,Bronze,Sur,0.101013071434825,NO
2142,0,411600,34,25,Silver,Norte,-0.1583895591087849,NO
2143,0,431200,40,17,Silver,Sur,-0.1176919892131584,NO
2144,0,628500,29,16,Bronze,Norte,0.0155918586051112,NO
2145,0,751600,35,15,Gold,Norte,-0.0115971252761463,NO
2146,0,379200,35,18,Silver,Sur,0.0594466481553227,NO
2147,0,661500,61,9,Silver,Sur,-0.1228726760445579,NO
2148,0,174500,18,26,Gold,Centro,-0.0324978594168667,NO
2149,0,320900,38,19,Gold,Sur,0.1195185402403097,NO
2150,0,356200,57,18,Silver,Sur,-0.1192896193636783,NO
2151,0,297100,41,19,Gold,Centro,0.1476912296310268,NO
2152,0,262500,48,21,Bronze,Sur,-0.1067416985888689,NO
2153,0,562000,41,17,Bronze,Sur,0.0849381577377611,NO
2154,0,467900,33,16,Silver,Norte,-0.0372958510213125,NO
